GROUP1,GROUP2,MEAN1_APOE4_BIN,MEAN1_Age@AV45,MEAN1_CORTICAL_SUMMARY_change,MEAN1_CORTICAL_SUMMARY_post,MEAN1_CORTICAL_SUMMARY_prior,MEAN1_CSF_ABETA_closest_AV45,MEAN1_CSF_ABETA_slope,MEAN1_CSF_TAU_closest_AV45,MEAN1_CSF_TAU_slope,MEAN1_FAQTOTAL_AV45_6MTHS,MEAN1_FAQTOTAL_slope,MEAN1_FSX_HC/ICV_BL_3months,MEAN1_FSX_HC/ICV_slope,MEAN1_Gender,MEAN1_Handedness,MEAN1_NPITOTAL_AV45_6MTHS,MEAN1_NPITOTAL_slope,MEAN1_UW_EF_BL_3months,MEAN1_UW_EF_slope,MEAN1_UW_MEM_BL_3months,MEAN1_UW_MEM_slope,MEAN1_WMH_percentOfICV_AV45_6MTHS,MEAN1_WMH_percentOfICV_slope,MEAN2_APOE4_BIN,MEAN2_Age@AV45,MEAN2_CORTICAL_SUMMARY_change,MEAN2_CORTICAL_SUMMARY_post,MEAN2_CORTICAL_SUMMARY_prior,MEAN2_CSF_ABETA_closest_AV45,MEAN2_CSF_ABETA_slope,MEAN2_CSF_TAU_closest_AV45,MEAN2_CSF_TAU_slope,MEAN2_FAQTOTAL_AV45_6MTHS,MEAN2_FAQTOTAL_slope,MEAN2_FSX_HC/ICV_BL_3months,MEAN2_FSX_HC/ICV_slope,MEAN2_Gender,MEAN2_Handedness,MEAN2_NPITOTAL_AV45_6MTHS,MEAN2_NPITOTAL_slope,MEAN2_UW_EF_BL_3months,MEAN2_UW_EF_slope,MEAN2_UW_MEM_BL_3months,MEAN2_UW_MEM_slope,MEAN2_WMH_percentOfICV_AV45_6MTHS,MEAN2_WMH_percentOfICV_slope,PVALUE_APOE4_BIN,PVALUE_Age@AV45,PVALUE_CORTICAL_SUMMARY_change,PVALUE_CORTICAL_SUMMARY_post,PVALUE_CORTICAL_SUMMARY_prior,PVALUE_CSF_ABETA_closest_AV45,PVALUE_CSF_ABETA_slope,PVALUE_CSF_TAU_closest_AV45,PVALUE_CSF_TAU_slope,PVALUE_FAQTOTAL_AV45_6MTHS,PVALUE_FAQTOTAL_slope,PVALUE_FSX_HC/ICV_BL_3months,PVALUE_FSX_HC/ICV_slope,PVALUE_Gender,PVALUE_Handedness,PVALUE_NPITOTAL_AV45_6MTHS,PVALUE_NPITOTAL_slope,PVALUE_UW_EF_BL_3months,PVALUE_UW_EF_slope,PVALUE_UW_MEM_BL_3months,PVALUE_UW_MEM_slope,PVALUE_WMH_percentOfICV_AV45_6MTHS,PVALUE_WMH_percentOfICV_slope
2.0,16.0,0.436479166667,75.445149137,0.0474383253025,1.06758002075,0.961139812922,149.022113514,-4.91785377437,100.437551351,3.39774717625,2.67522916667,0.454173758537,0.00465597475,-9.75942105263e-05,1.456625,1.1028125,3.05877777778,0.864430836842,0.259953979167,-0.116913743171,0.385927333333,-0.0558832097561,0.00545347277778,1.57205555556e-05,0.211315789474,71.7673563551,0.00970139527135,0.773534432204,0.758491102815,214.086495327,-3.28096078939,57.7175358491,1.47094402531,1.32905263158,0.28450948062,0.0051263672973,-5.45240776699e-05,1.70738345865,1.08283458647,2.66753125,0.7807317592,0.644318792308,0.0395904888372,0.814487992308,-0.0114629663077,0.00403479097345,0.000304265833333,0.0249057946091,0.0431846643954,0.000719755252217,0.0,0.0,0.0,0.968974352932,0.0,0.953066121646,0.293651204518,0.968974352932,0.0180351235182,0.92859868217,0.0229493992126,0.968974352932,0.968974352932,0.968974352932,0.0372788777157,0.0667465321869,0.000379931607752,0.92859868217,0.849541196802,0.953066121646
2.0,6.0,0.436041666667,75.43736905,0.047700420698,1.06807642997,0.961739334165,149.392713514,-4.91062211813,100.68812973,3.4687002675,2.59770833333,0.441080180488,0.0046592725,-0.000100306842105,1.45572916667,1.10460416667,3.04522222222,0.870418273684,0.265435729167,-0.117799606585,0.3847215625,-0.0574156395122,0.0054547525,2.94511111111e-05,0.308625,71.0838712063,-0.0266391962962,0.783704170712,0.802482369138,234.333838462,8.22072900667,70.5984,1.90387315333,2.6635625,0.550079586667,0.004441362,-0.000111246666667,1.3708125,1.0609375,7.0608,2.37841573846,0.75522325,-0.01662867,0.6416745,0.0475107433333,0.00422868846154,-0.000193246363636,0.994202598984,0.27564174078,0.0,0.0,0.0,0.0,0.0,0.193555629434,0.997024122173,0.997024122173,0.997024122173,0.989115688879,0.997024122173,0.997024122173,0.997024122173,0.91699582403,0.994202598984,0.27564174078,0.994202598984,0.900367216082,0.592746840189,0.994202598984,0.997024122173
3.0,12.0,0.560888888889,73.7832806412,,,0.87266307776,169.421707143,-4.750127124,73.0562153846,4.222360532,2.90472222222,1.50110217778,0.00486800176471,-4.86153333333e-05,1.3875,1.11177777778,3.9130625,2.16334848,0.462165444444,0.114253094444,0.469697777778,0.110022619444,0.0070011975,0.000287217142857,0.24925,76.28970775,,,0.857861400042,173.850425,-15.73276,84.5154,-2.66247,0.69525,-0.173839875,0.0044906075,-0.0001223475,1.49775,1.0,0.0,0.135512,0.7764165,-0.0116318375,0.70360925,0.010793945,0.00567949,0.00115185,0.993758712404,0.999622079672,,,0.999622079672,0.999622079672,0.0,0.999622079672,0.993639811256,0.999445207828,0.993639811256,0.999622079672,0.993758712404,0.999622079672,0.999622079672,0.993868512139,0.999622079672,0.999622079672,0.999622079672,0.999622079672,0.999622079672,0.999622079672,0.961531263994
6.0,8.0,0.318875,71.0522054188,-0.0263163415166,0.778971991378,0.80352477495,233.462292308,8.19172052333,70.2829384615,2.08290314667,2.7245625,0.571985326667,0.004442692,-0.000111180833333,1.3770625,1.064125,6.8766,2.22154076154,0.7568425,-0.0196479286667,0.63931325,0.0452198293333,0.00423848923077,-0.000183734545455,0.235794117647,71.4632229909,0.00766112287643,0.8118267592,0.813227875443,224.00987,-4.458510916,52.572425,-0.714437289,1.7586,0.982805335484,0.00500490548387,-9.02444e-05,1.39277777778,1.08280555556,2.79531818182,-0.0330297,0.843575176471,-0.112075990323,1.05908873529,-0.120742198065,0.00430989259259,-6.66392592593e-05,0.999857466453,0.999970511902,0.478425995574,0.999530975013,0.999970511902,0.999289207238,0.485159480501,0.449521034281,0.999853447152,0.999857466453,0.999857466453,0.190940627831,0.999970511902,0.999970511902,0.999970511902,0.950367630443,0.97647517086,0.999970511902,0.999853447152,0.852937976201,0.653322907221,0.999970511902,0.999970511902
8.0,12.0,0.237441176471,71.4374188364,,,0.814478882737,223.90245,-4.571248487,52.376795,-0.790056238,1.77077142857,0.982037129032,0.00501556741935,-9.08e-05,1.38541666667,1.08102777778,2.77427272727,-0.00504076129032,0.855603294118,-0.123698383226,1.05715435294,-0.118718081613,0.00431409888889,-7.82848148148e-05,0.24675,76.33913805,,,0.860751704804,174.457525,-15.73276,83.62845,-2.66247,0.7695,-0.175223675,0.004493635,-0.000121205,1.497,1.0,0.0,0.1347302,0.7647295,-0.0096185675,0.731759,0.0101272025,0.00568594333333,0.0011571,0.999471479836,0.98862422322,,,0.998956501388,0.0684351905871,0.96208310518,0.229793715046,0.999471479836,0.999287730044,0.998197597403,0.886694992605,0.999471479836,0.999471479836,0.999471479836,0.98862422322,0.999471479836,0.999471479836,0.999471479836,0.999287730044,0.998956501388,0.999471479836,0.96208310518
2.0,8.0,0.435354166667,75.49556245,0.0479466241439,1.06763409381,0.961180355199,149.072962162,-4.8495883775,100.657786486,3.51927916875,2.65977083333,0.466244863415,0.00465330675,-9.90731578947e-05,1.45847916667,1.10297916667,3.06783333333,0.876740892105,0.258782208333,-0.114160325122,0.382821583333,-0.0562581968293,0.0054969375,3.52508333333e-05,0.231941176471,71.4041430788,0.00781108104123,0.812153472573,0.813862892206,223.772855,-4.480485467,52.868335,-0.631557864,1.74077142857,1.01941128387,0.0050062783871,-8.94772e-05,1.38722222222,1.08227777778,2.83977272727,-0.00560057419355,0.851710205882,-0.114322532903,1.05848826471,-0.118065056452,0.00428816740741,-6.23281481481e-05,0.53482593904,0.238067433048,0.000569846126159,0.0,0.0,0.0,0.999760050866,0.0,0.813932240092,0.989694587709,0.978463394057,0.238067433048,0.999760050866,0.99467237612,0.999739667534,0.999760050866,0.978463394057,0.0625130153018,0.999760050866,0.00233741609188,0.978463394057,0.978463394057,0.999739667534
3.0,8.0,0.556388888889,73.8372807118,0.0416788847232,0.962612578828,0.873202722771,168.9635,-4.802164536,72.9827769231,4.172979472,2.89394444444,1.45282203889,0.00486708235294,-4.96393333333e-05,1.38672222222,1.114,3.9663125,2.05455668,0.44905,0.103699018889,0.460463388889,0.107791123889,0.006952995,0.00028944,0.232029411765,71.369049903,0.0082277526081,0.811923519535,0.814266763257,224.150555,-4.511450106,52.617145,-0.674257567,1.73574285714,0.994998522581,0.00500771806452,-9.1784e-05,1.38986111111,1.08513888889,2.81581818182,0.0213028806452,0.855625352941,-0.117632413226,1.05478517647,-0.118213447419,0.00433277555556,-7.92707407407e-05,0.244638366539,0.982034408022,0.105405622943,0.0,0.512482449491,0.0,0.9972521436,0.3000371041,0.900564392455,0.991289314844,0.991289314844,0.991289314844,0.991289314844,1.0,0.991289314844,0.991289314844,0.982034408022,0.955592502426,0.800084342235,0.3000371041,0.890881855963,0.982034408022,0.991289314844
2.0,3.0,0.4375625,75.4296622217,0.0474538157896,1.06823812511,0.961825705957,148.972635135,-4.88793746875,100.282683784,3.38795612563,2.67964583333,0.455548346341,0.00465232825,-0.000100337631579,1.45975,1.103875,3.07516666667,0.865504094737,0.263826208333,-0.114837656098,0.38290975,-0.0567036178049,0.00543845111111,2.16116666667e-05,0.550666666667,73.8378552,0.0415244850171,0.964190092556,0.871821769939,169.330128571,-4.725945712,73.5026692308,4.199272604,2.82977777778,1.48715767778,0.00486708529412,-4.9214e-05,1.38988888889,1.11161111111,3.917375,2.00303468667,0.470025833333,0.103424290556,0.472526722222,0.105182782778,0.006991838125,0.000306020714286,0.999055177812,0.999055177812,0.999511137974,0.249308734754,0.0861659355799,0.540359917193,0.999511137974,0.40409774811,0.999511137974,0.999511137974,0.843318557145,0.998279585396,0.999055177812,0.999511137974,0.999511137974,0.999511137974,0.999055177812,0.999055177812,0.582321942248,0.999511137974,0.967394917169,0.999055177812,0.999043028887
2.0,12.0,0.4374375,75.420281887,,,0.962340149242,149.167608108,-4.889569315,100.569851351,3.35902186625,2.730625,0.440355595122,0.00465937175,-9.90226315789e-05,1.45691666667,1.10460416667,3.11494444444,0.902109984211,0.2646821875,-0.118697291463,0.386126125,-0.0573630302439,0.00542922583333,2.22697222222e-05,0.2465,76.4320521,,,0.861896986032,174.204025,-15.73276,84.3537,-2.66247,0.7365,-0.16501815,0.0045007175,-0.0001209425,1.4995,1.0,0.0,0.1275637,0.78204575,-0.0125189775,0.73054625,0.0053775375,0.00579583666667,0.00115395,0.99947644029,0.99947644029,,,0.930123798716,0.930123798716,0.604150177991,0.999433894322,0.932937500606,0.99947644029,0.99947644029,0.99947644029,0.99947644029,0.99947644029,0.99947644029,0.992760376072,0.99947644029,0.972199509888,0.99947644029,0.994729912389,0.99947644029,0.99947644029,0.930123798716
3.0,6.0,0.556722222222,73.8711546176,0.0424292735619,0.963495183458,0.873310751743,169.335007143,-4.73282279,73.5088769231,4.141721608,2.94961111111,1.51645911667,0.00486496941176,-4.9872e-05,1.388,1.10938888889,3.867,1.97334335333,0.463534777778,0.106009253333,0.464603444444,0.0979850372222,0.00676242375,0.000282983571429,0.317875,71.1653991875,-0.0259581251618,0.78065096101,0.806262722388,234.085769231,8.37642323333,70.5731230769,1.96623065333,2.712875,0.562867993333,0.004432518,-0.000111321666667,1.37725,1.063875,6.7396,2.346715,0.75255475,-0.0159557693333,0.6422444375,0.05153776,0.00421566615385,-0.000192767272727,0.926895026254,0.959086781603,0.00896162868411,0.00104947516621,0.410021915435,0.0,0.0,0.998987168203,0.997133311537,0.999469542543,0.988705644853,0.959086781603,0.785375557724,0.999469542543,0.998068760612,0.996176506083,0.999469542543,0.988705644853,0.996176506083,0.996176506083,0.998987168203,0.996176506083,0.988705644853
