,0_RANK,0_UPTAKE,1_RANK,1_UPTAKE,2_RANK,2_UPTAKE,3_RANK,3_UPTAKE,4_RANK,4_UPTAKE,5_RANK,5_UPTAKE,8_RANK,8_UPTAKE,11_RANK,11_UPTAKE,12_RANK,12_UPTAKE,16_RANK,16_UPTAKE,17_RANK,17_UPTAKE,24_RANK,24_UPTAKE,25_RANK,25_UPTAKE,6_RANK,6_UPTAKE,63_RANK,63_UPTAKE
14,CTX_MEDIALORBITOFRONTAL,0.025876309612484834,CTX_POSTCENTRAL,0.025050085186343586,CTX_CAUDALMIDDLEFRONTAL,0.024360358593250336,CTX_SUPERIORFRONTAL,0.026412207981243753,CTX_LATERALORBITOFRONTAL,0.025071509426739733,CTX_SUPRAMARGINAL,0.02721357990301097,CTX_PRECENTRAL,0.024024041000693348,CTX_PRECENTRAL,0.02260222041287888,CTX_PRECUNEUS,0.02439346290270629,CTX_INFERIORPARIETAL,0.023973691563743172,CTX_ISTHMUSCINGULATE,0.0246164337356259,CTX_PARACENTRAL,0.02274835799366057,CTX_CAUDALANTERIORCINGULATE,0.025017186821540485,CTX_LATERALOCCIPITAL,0.025312478753087266,CTX_MEDIALORBITOFRONTAL,0.023735204400981147
15,CTX_ROSTRALANTERIORCINGULATE,0.02563481666978043,CTX_INFERIORTEMPORAL,0.024849318801717726,CTX_POSTERIORCINGULATE,0.02410696293920431,CTX_TEMPORALPOLE,0.022433923634237105,CTX_TRANSVERSETEMPORAL,0.025032417934377417,CTX_FRONTALPOLE,0.026930683399829028,CTX_ISTHMUSCINGULATE,0.02400568154606678,CTX_ROSTRALMIDDLEFRONTAL,0.022380158357375154,CTX_MIDDLETEMPORAL,0.023854382190206157,CTX_CAUDALMIDDLEFRONTAL,0.02363568623242308,CTX_PARACENTRAL,0.024576322778617096,CTX_PARSOPERCULARIS,0.02247847059135972,CEREBRAL_WHITE_MATTER,0.025009252544145332,CTX_SUPERIORPARIETAL,0.024508044933834863,CTX_PRECUNEUS,0.022377263236490207
16,CTX_POSTCENTRAL,0.02513319992711237,CTX_ROSTRALANTERIORCINGULATE,0.02472361558654109,CTX_ISTHMUSCINGULATE,0.023926716159436687,CTX_POSTERIORCINGULATE,0.022272761964781656,CTX_PARSTRIANGULARIS,0.024776414174288944,CTX_BANKSSTS,0.025769965519323496,CTX_ROSTRALMIDDLEFRONTAL,0.02355902182344505,CTX_CUNEUS,0.022211068730527164,CTX_ISTHMUSCINGULATE,0.02371427886118018,PALLIDUM,0.023399559706176007,CTX_SUPERIORPARIETAL,0.024226569572073413,CTX_SUPERIORFRONTAL,0.021736211973204415,CTX_POSTERIORCINGULATE,0.024683113271834676,CTX_INFERIORPARIETAL,0.02408986240650701,HIPPOCAMPUS,0.02203253928858093
17,CTX_BANKSSTS,0.024682458162596906,CTX_POSTERIORCINGULATE,0.024622204611169037,CTX_LATERALORBITOFRONTAL,0.023856504130538362,CTX_SUPRAMARGINAL,0.021519140071868743,CTX_SUPRAMARGINAL,0.024740401822123163,CTX_CUNEUS,0.02466163008426476,CTX_LATERALORBITOFRONTAL,0.023353783038227223,CTX_CAUDALMIDDLEFRONTAL,0.021901797599148207,CTX_PARSTRIANGULARIS,0.023328474920383622,CTX_SUPRAMARGINAL,0.023322260429093817,CTX_INFERIORPARIETAL,0.023787864993366836,CTX_CAUDALMIDDLEFRONTAL,0.021728593993209373,CTX_SUPRAMARGINAL,0.024552458804509198,CTX_CAUDALANTERIORCINGULATE,0.02392466945631663,CTX_CUNEUS,0.021443048102242
18,CTX_INFERIORTEMPORAL,0.02370858445320631,CTX_ISTHMUSCINGULATE,0.024490021726760115,CTX_POSTCENTRAL,0.0234716195405252,PALLIDUM,0.021411277117788848,CTX_MIDDLETEMPORAL,0.024226667165651018,CTX_POSTERIORCINGULATE,0.02452309428625052,PALLIDUM,0.023066735368308482,CTX_PARSOPERCULARIS,0.02186595531840884,CTX_ROSTRALMIDDLEFRONTAL,0.023232636993325596,CTX_INFERIORTEMPORAL,0.023117298692789515,CTX_SUPRAMARGINAL,0.02365729176192314,CTX_PRECENTRAL,0.021246888401529714,CEREBELLUM_WHITE_MATTER,0.024166034804373404,CTX_SUPERIORFRONTAL,0.023595386876911054,CTX_SUPERIORFRONTAL,0.0212165685367942
19,CTX_MIDDLETEMPORAL,0.0235889484182937,CTX_PARACENTRAL,0.024283849753876416,CTX_CAUDALANTERIORCINGULATE,0.023424551994661896,CTX_PRECUNEUS,0.021178116432198538,CTX_PARACENTRAL,0.023948673910910195,CTX_TRANSVERSETEMPORAL,0.02399673816961528,CTX_PARSOPERCULARIS,0.0229956122805104,CTX_INFERIORTEMPORAL,0.021730161488375584,PALLIDUM,0.02292556216350097,CTX_CUNEUS,0.02301112609750476,CTX_POSTCENTRAL,0.023323179222029262,CTX_ROSTRALMIDDLEFRONTAL,0.02116072744024385,BRAIN_STEM,0.02372211580428607,PALLIDUM,0.023557419592893425,CTX_PARSOPERCULARIS,0.021002140420985048
20,CTX_PRECENTRAL,0.023488589233647512,CTX_TRANSVERSETEMPORAL,0.02426347822545412,CTX_PARACENTRAL,0.023318130692024933,THALAMUS_PROPER,0.021164599808498642,CTX_PARSOPERCULARIS,0.023753750094797948,CTX_CAUDALANTERIORCINGULATE,0.023687334914321612,CTX_SUPERIORFRONTAL,0.02295484131636413,CTX_TRANSVERSETEMPORAL,0.021681358532427978,CTX_BANKSSTS,0.022898079392593487,CTX_TEMPORALPOLE,0.02285894466134601,CTX_FRONTALPOLE,0.02327597226249696,CTX_POSTCENTRAL,0.02109080027853511,CTX_MIDDLETEMPORAL,0.02371794845970195,CTX_LATERALORBITOFRONTAL,0.023263911654679795,CTX_ISTHMUSCINGULATE,0.020806528237226278
21,CEREBRAL_WHITE_MATTER,0.023464771941306407,CTX_CAUDALANTERIORCINGULATE,0.02425228651400046,CTX_PARSOPERCULARIS,0.023190100458143115,CTX_TRANSVERSETEMPORAL,0.021149520058138655,CTX_FUSIFORM,0.02372268796815335,CTX_MEDIALORBITOFRONTAL,0.023505359813625813,CTX_MEDIALORBITOFRONTAL,0.022944922853193734,CTX_SUPERIORPARIETAL,0.021667797014126564,CTX_MEDIALORBITOFRONTAL,0.02240640557677483,CTX_MIDDLETEMPORAL,0.022845398618428873,CEREBRAL_WHITE_MATTER,0.022393009444371524,CTX_ISTHMUSCINGULATE,0.02073249360006554,CTX_INFERIORTEMPORAL,0.023705353496270253,CTX_ROSTRALANTERIORCINGULATE,0.022734005100109624,CTX_PARSTRIANGULARIS,0.020757696245115562
22,CTX_ISTHMUSCINGULATE,0.023236338277066344,CTX_MIDDLETEMPORAL,0.024250112162395657,CTX_ROSTRALANTERIORCINGULATE,0.022810954576630425,CTX_ISTHMUSCINGULATE,0.02094321629516372,CTX_MEDIALORBITOFRONTAL,0.02362697128669291,CTX_LATERALORBITOFRONTAL,0.023177457771533412,CTX_SUPERIORPARIETAL,0.022360272162506828,CTX_MIDDLETEMPORAL,0.021330767036776374,CTX_SUPRAMARGINAL,0.02239359565012283,CTX_PARSOPERCULARIS,0.022208810191736386,CTX_SUPERIORTEMPORAL,0.022389653272068946,CTX_SUPERIORTEMPORAL,0.02037437952322149,CTX_SUPERIORPARIETAL,0.02336918399335561,CTX_POSTERIORCINGULATE,0.02260706972232626,CTX_SUPERIORTEMPORAL,0.020119593881836147
23,CTX_PARACENTRAL,0.022713822694673348,CTX_LATERALOCCIPITAL,0.024183396339342942,CTX_MEDIALORBITOFRONTAL,0.022726952518137337,CTX_PRECENTRAL,0.020918076910009173,CTX_SUPERIORFRONTAL,0.023623260467581536,CTX_MIDDLETEMPORAL,0.022627028078726446,CAUDATE,0.022134924566270926,CTX_ROSTRALANTERIORCINGULATE,0.021273259679140552,CTX_LINGUAL,0.02239191474609643,CTX_SUPERIORFRONTAL,0.02169253131847311,CTX_INFERIORTEMPORAL,0.0222467386726637,CTX_INFERIORTEMPORAL,0.020269698555585067,VENTRALDC,0.02273949306980683,THALAMUS_PROPER,0.022030988199597406,CTX_LINGUAL,0.019833916805814235
24,CEREBELLUM_WHITE_MATTER,0.02251437160283384,CTX_SUPERIORTEMPORAL,0.022434336331753374,CTX_CUNEUS,0.022540147272088713,CTX_INFERIORPARIETAL,0.02065699448241998,CTX_POSTERIORCINGULATE,0.023218888641738603,CTX_ROSTRALANTERIORCINGULATE,0.021752726353808767,CTX_TEMPORALPOLE,0.02186913246979828,CTX_SUPRAMARGINAL,0.021240955787723465,CTX_PARSOPERCULARIS,0.022271472863832673,THALAMUS_PROPER,0.021003276075270562,BRAIN_STEM,0.021784550691697057,HIPPOCAMPUS,0.020267103612917656,CTX_PARACENTRAL,0.021472311595294783,CTX_BANKSSTS,0.021199022076464367,PUTAMEN,0.019826358803757143
25,BRAIN_STEM,0.021883593066674447,CTX_PRECENTRAL,0.02199192971951917,CTX_MIDDLETEMPORAL,0.022538652001586557,CTX_POSTCENTRAL,0.020494516378510498,CTX_PRECENTRAL,0.02293497316934154,CTX_INFERIORTEMPORAL,0.021709624363143235,CTX_ENTORHINAL,0.021184898160500017,CTX_ISTHMUSCINGULATE,0.02121986934044453,CTX_POSTCENTRAL,0.0216477952976007,CTX_ROSTRALANTERIORCINGULATE,0.020681996210098454,CEREBELLUM_WHITE_MATTER,0.021756519526137854,CTX_BANKSSTS,0.020215978530602863,CTX_SUPERIORTEMPORAL,0.021306499260877233,CTX_PRECUNEUS,0.020904099659575955,AMYGDALA,0.019663741305366172
26,VENTRALDC,0.02154986025646282,CTX_PERICALCARINE,0.02176682132522913,CTX_SUPERIORFRONTAL,0.022523211751656027,CTX_INFERIORTEMPORAL,0.02046600775853354,CTX_ISTHMUSCINGULATE,0.022802858449497608,CTX_LINGUAL,0.021384665998916967,CTX_SUPRAMARGINAL,0.021048063940068917,CTX_INFERIORPARIETAL,0.02114220996385599,CTX_CAUDALMIDDLEFRONTAL,0.020797065133149273,CTX_CAUDALANTERIORCINGULATE,0.02062394645720159,VENTRALDC,0.021540557665864896,CAUDATE,0.020214856286582716,CTX_POSTCENTRAL,0.020655814098075487,CTX_ISTHMUSCINGULATE,0.020464624284306867,CTX_POSTERIORCINGULATE,0.01952594631093509
27,CTX_LATERALOCCIPITAL,0.02139327710462772,CTX_FUSIFORM,0.02137732683802654,CTX_INFERIORTEMPORAL,0.022482528661131273,CTX_PARACENTRAL,0.020385163905228477,CTX_SUPERIORTEMPORAL,0.022020550220740558,CTX_SUPERIORTEMPORAL,0.020776999843198234,CTX_FRONTALPOLE,0.02087644160864487,CTX_CAUDALANTERIORCINGULATE,0.021033391743686857,CTX_PARAHIPPOCAMPAL,0.02045589272267938,CTX_SUPERIORTEMPORAL,0.02033862960559884,CTX_PRECENTRAL,0.02134582403051251,CTX_CUNEUS,0.01994688602520223,CTX_TEMPORALPOLE,0.020321881497390636,CTX_MEDIALORBITOFRONTAL,0.02043386430044082,CTX_ENTORHINAL,0.019524173508002198
