,0_RANK,0_UPTAKE,1_RANK,1_UPTAKE,2_RANK,2_UPTAKE,3_RANK,3_UPTAKE,4_RANK,4_UPTAKE,5_RANK,5_UPTAKE,8_RANK,8_UPTAKE,11_RANK,11_UPTAKE,12_RANK,12_UPTAKE,16_RANK,16_UPTAKE,17_RANK,17_UPTAKE,24_RANK,24_UPTAKE,25_RANK,25_UPTAKE,6_RANK,6_UPTAKE,63_RANK,63_UPTAKE
18,CTX_INFERIORTEMPORAL,1.120016807130191,CTX_ISTHMUSCINGULATE,1.3917081470019323,CTX_POSTCENTRAL,0.9332533963509317,CTX_TRANSVERSETEMPORAL,0.7891765681072579,CTX_MIDDLETEMPORAL,1.4595799350260492,CTX_POSTERIORCINGULATE,1.5334340771703814,CTX_PARSOPERCULARIS,0.8390373994158108,CTX_PARSOPERCULARIS,0.6778529888745382,CTX_ROSTRALMIDDLEFRONTAL,0.8728673338848517,CTX_CUNEUS,0.772050232350846,CTX_SUPRAMARGINAL,1.167750035441302,CTX_PRECENTRAL,0.606819050802405,CEREBELLUM_WHITE_MATTER,1.0611760855890635,CTX_SUPERIORFRONTAL,0.7851592126465221,CTX_SUPERIORFRONTAL,0.5693039491758692
19,CTX_MIDDLETEMPORAL,1.1174087087577373,CTX_MIDDLETEMPORAL,1.3828958346916793,CTX_CAUDALANTERIORCINGULATE,0.9268673235888535,PALLIDUM,0.7883686978490165,CTX_PARACENTRAL,1.4396309839879398,CTX_TRANSVERSETEMPORAL,1.488622085617551,PALLIDUM,0.8353079962343879,CTX_TRANSVERSETEMPORAL,0.6746988357989508,CTX_BANKSSTS,0.865340658857098,CTX_INFERIORTEMPORAL,0.7708581708138278,CTX_POSTCENTRAL,1.1538908566111294,CTX_ROSTRALMIDDLEFRONTAL,0.6043835676980087,CTX_MIDDLETEMPORAL,1.0594252049313941,CTX_LATERALORBITOFRONTAL,0.7712059494615862,CTX_PARSOPERCULARIS,0.5638865732172041
20,CTX_PRECENTRAL,1.1128807873427673,CTX_TRANSVERSETEMPORAL,1.3824814932442524,CTX_PARACENTRAL,0.9231808799289876,CTX_PRECUNEUS,0.7820061918896893,CTX_PARSOPERCULARIS,1.4320951794348211,CTX_MEDIALORBITOFRONTAL,1.4703198374456108,CTX_SUPERIORFRONTAL,0.8350601381944356,CTX_INFERIORTEMPORAL,0.6742646661626815,CTX_MEDIALORBITOFRONTAL,0.8498695355958421,CTX_TEMPORALPOLE,0.7627686191527943,CTX_FRONTALPOLE,1.153072526216169,CTX_POSTCENTRAL,0.6031038179707157,CTX_INFERIORTEMPORAL,1.058578453197912,PALLIDUM,0.771081415199599,CTX_ISTHMUSCINGULATE,0.5593146149382955
21,CEREBRAL_WHITE_MATTER,1.0977952258686325,CTX_PARACENTRAL,1.3808023134311391,CTX_PARSOPERCULARIS,0.9192459271576473,THALAMUS_PROPER,0.7809981898561492,CTX_FUSIFORM,1.4312170194297615,CTX_CAUDALANTERIORCINGULATE,1.4638269774832093,CTX_MEDIALORBITOFRONTAL,0.8333911723827476,CTX_SUPERIORPARIETAL,0.6737821679932492,PALLIDUM,0.8488252993767881,CTX_MIDDLETEMPORAL,0.7627105434025623,CTX_SUPERIORTEMPORAL,1.1078875804365174,CTX_ISTHMUSCINGULATE,0.5938428974851377,BRAIN_STEM,1.0435449036678979,CTX_ROSTRALANTERIORCINGULATE,0.7564067456137752,CTX_PARSTRIANGULARIS,0.555968498956828
22,CTX_ISTHMUSCINGULATE,1.0976145447544012,CTX_CAUDALANTERIORCINGULATE,1.3782578833695964,CTX_ROSTRALANTERIORCINGULATE,0.9035357618161833,CTX_ISTHMUSCINGULATE,0.772103290008652,CTX_MEDIALORBITOFRONTAL,1.4247839858758309,CTX_MIDDLETEMPORAL,1.4486656185889937,CTX_SUPERIORPARIETAL,0.8163429385905802,CTX_MIDDLETEMPORAL,0.6617356407310746,CTX_LINGUAL,0.8473276891256497,CTX_PARSOPERCULARIS,0.7408826503377042,CTX_INFERIORTEMPORAL,1.1006405944595867,CTX_SUPERIORTEMPORAL,0.5816841483769228,CTX_SUPERIORPARIETAL,1.042545607321483,CTX_POSTERIORCINGULATE,0.7517434823797458,CTX_SUPERIORTEMPORAL,0.5389036381864134
23,CTX_PARACENTRAL,1.0740022860085139,CTX_LATERALOCCIPITAL,1.3774907468002242,CTX_MEDIALORBITOFRONTAL,0.9019024975955726,CTX_PRECENTRAL,0.7704170585082118,CTX_SUPERIORFRONTAL,1.4247165200074985,CTX_LATERALORBITOFRONTAL,1.444372441481431,CAUDATE,0.8038688633809595,CTX_ROSTRALANTERIORCINGULATE,0.6600345895107687,CTX_PARSOPERCULARIS,0.8410638868560181,CTX_SUPERIORFRONTAL,0.7225852321828674,CEREBRAL_WHITE_MATTER,1.0855188948774892,CTX_INFERIORTEMPORAL,0.5794658609911809,VENTRALDC,1.0021381903287667,THALAMUS_PROPER,0.7258774454474849,CTX_LINGUAL,0.5325421520758146
24,CEREBELLUM_WHITE_MATTER,1.0565982720835578,CTX_SUPERIORTEMPORAL,1.277660518763521,CTX_MIDDLETEMPORAL,0.8943186233334601,CTX_INFERIORPARIETAL,0.7635948466429484,CTX_POSTERIORCINGULATE,1.4004218982195977,CTX_INFERIORTEMPORAL,1.383127468368407,CTX_TEMPORALPOLE,0.7953079166317744,CTX_ISTHMUSCINGULATE,0.6589892468558659,CTX_SUPRAMARGINAL,0.8387496833960996,THALAMUS_PROPER,0.6980271556520841,BRAIN_STEM,1.0596363148169894,HIPPOCAMPUS,0.5791925121648537,CTX_PARACENTRAL,0.9586514221306146,CTX_BANKSSTS,0.7018799327867558,PUTAMEN,0.5321455051375015
25,BRAIN_STEM,1.0266255910472966,CTX_PRECENTRAL,1.2527002640548417,CTX_CUNEUS,0.8942420405471265,CTX_INFERIORTEMPORAL,0.7556548730645731,CTX_PRECENTRAL,1.3775959366441919,CTX_LINGUAL,1.335471480393738,CTX_ENTORHINAL,0.7766962924125942,CTX_SUPRAMARGINAL,0.6589808457294735,CTX_POSTCENTRAL,0.821138617758738,CTX_ROSTRALANTERIORCINGULATE,0.6884875702573438,CEREBELLUM_WHITE_MATTER,1.0567153613246028,CAUDATE,0.5784474597199017,CTX_SUPERIORTEMPORAL,0.9487962480017929,CTX_PRECUNEUS,0.6950935945258959,AMYGDALA,0.5269832548976953
26,VENTRALDC,1.0138550445201981,CTX_PERICALCARINE,1.2493324784899773,CTX_SUPERIORFRONTAL,0.8935543727235756,CTX_POSTCENTRAL,0.7555291449252827,CTX_ISTHMUSCINGULATE,1.3738809580749867,CTX_ROSTRALANTERIORCINGULATE,1.3338169347261033,CTX_SUPRAMARGINAL,0.7674443034823263,CTX_INFERIORPARIETAL,0.6567332387978596,CTX_CAUDALMIDDLEFRONTAL,0.7906749517809454,CTX_CAUDALANTERIORCINGULATE,0.6877248882430378,CTX_PRECENTRAL,1.0560669149355841,CTX_BANKSSTS,0.5780081930082154,CTX_POSTCENTRAL,0.9205551970697461,CTX_ISTHMUSCINGULATE,0.6824014724369266,CTX_ENTORHINAL,0.5246807747352479
27,CTX_LATERALOCCIPITAL,1.0099862665248818,CTX_FUSIFORM,1.215990672188125,CTX_INFERIORTEMPORAL,0.8911746932841045,CTX_BANKSSTS,0.7552640747257862,CTX_SUPERIORTEMPORAL,1.3343211705440057,CTX_SUPERIORTEMPORAL,1.3114357487313648,CTX_FRONTALPOLE,0.7625888483204822,CTX_CAUDALANTERIORCINGULATE,0.6529031306359844,CTX_PARAHIPPOCAMPAL,0.7722113053152942,CTX_SUPERIORTEMPORAL,0.6802827747998967,CTX_MIDDLETEMPORAL,1.0540159728682403,CTX_CUNEUS,0.5725761054805093,CTX_LATERALOCCIPITAL,0.9054744647160452,CTX_MEDIALORBITOFRONTAL,0.6813791286093759,CTX_POSTERIORCINGULATE,0.5232432773909919
