"","Sum Sq","Mean Sq","NumDF","DenDF","F.value","Pr(>F)"
"group",1.37698811130741,0.105922162408262,13,328.975823437868,1.54103788167261,0.101108517363834
"UW_MEM_postAV45_",0.143740750689479,0.143740750689479,1,393.142483552237,2.09125207526228,0.14894133943751
"factor(APOE4_BIN)",0.0106284979001639,0.0106284979001639,1,327.7127535763,0.154631641924947,0.694403604789255
"Age.AV45",1.14998124832507,1.14998124832507,1,328.21389647462,16.7308203173906,5.42465040409557e-05
"factor(Gender)",1.9121768609411,1.9121768609411,1,324.648409292971,27.8198340382277,2.43716296255414e-07
"Edu..Yrs.",1.09198465974807,1.09198465974807,1,324.54251093276,15.8870409045378,8.30901019002184e-05
"group:UW_MEM_postAV45_",2.19778612249707,0.169060470961313,13,240.8497896136,2.45962302998145,0.00373093136922464
"UW_MEM_postAV45_:factor(APOE4_BIN)",0.0161672438974461,0.0161672438974461,1,239.230190895174,0.235213620282562,0.628128463412418
