21,56,59,61,74,106,112,120,123,200,225,227,260,272,602,610,668,671,679,722,778,800,842,920,923,925,972,994,1030,1045,1074,1122,1155,1186,1261,1300,1346,1414,1418,1427,2002,2010,2037,2045,2052,2072,2073,2079,2093,2109,2116,2119,2121,2123,2130,2133,2146,2155,2164,2180,2183,2191,2201,2208,2213,2216,2219,2220,2233,2234,2238,2239,2245,2263,2274,2301,2304,2332,2336,2360,2367,2373,2381,2390,2405,4004,4012,4014,4015,4018,4020,4028,4030,4035,4037,4043,4060,4072,4082,4084,4094,4105,4114,4120,4121,4128,4138,4143,4146,4148,4151,4158,4159,4162,4167,4168,4169,4185,4197,4199,4200,4212,4214,4216,4222,4235,4278,4281,4293,4531
-0.048163,0.095767,0.633325,0.576269,0.177930,1.008711,0.305283,0.673259,0.266298,-0.654086,-0.250815,0.168871,0.467387,1.408395,1.731369,1.857486,0.492511,0.359041,0.074413,1.207856,1.458460,1.290741,0.116668,1.599809,0.897004,0.444936,0.229880,1.135296,-0.139484,0.461011,0.832010,1.087354,-1.587230,-0.403897,0.042482,1.478456,1.015359,-0.164271,-0.519626,1.420661,0.054882,-2.014982,-1.295267,-1.240260,1.064462,0.254495,-0.513790,0.533016,-1.390961,1.505654,-0.632176,-2.450866,-1.409908,-0.669441,0.999519,-0.633485,1.537635,-1.036406,-0.132173,0.583191,0.010929,0.051056,0.152433,0.785522,-1.706555,1.491646,0.498441,1.167637,-1.754454,0.086274,0.121178,0.089450,-0.639245,-1.376234,-0.094774,0.092800,-0.562240,0.719776,-0.378996,-0.701963,0.966731,-0.220593,1.202676,3.300078,-0.740816,-0.439016,0.171301,0.283699,1.665348,1.279881,-0.097487,-0.306821,0.243961,1.746676,1.101619,0.181905,-0.769172,-0.550168,0.771634,-0.529233,-0.096853,0.300526,0.026847,2.203942,0.335852,0.029226,1.163018,-0.883816,-1.035931,1.002590,2.387569,0.623989,1.012293,-0.117731,0.710119,0.492165,-0.646964,-0.042954,0.478176,-0.033724,-0.006583,0.194396,0.518441,-0.519339,0.042080,0.865948,-0.943003,0.868899,0.829804,1.384859
1.053222,0.310824,3.012384,1.210544,-0.060350,0.308059,-0.852877,0.179675,-0.693523,-1.220175,0.353710,-2.020340,2.338733,0.579868,-0.451708,-1.284458,0.653016,-0.731737,1.077535,-0.216742,-1.016209,0.050508,-0.960617,0.175992,-0.744311,0.283323,0.063875,-0.193932,-0.623594,1.193428,0.018460,1.323331,-0.900855,-0.715642,0.208165,-0.331997,-1.519811,-0.067631,1.238087,1.054496,-1.149346,1.947005,-1.030246,-0.181321,0.611360,-1.591201,0.863408,0.315104,0.724201,-0.418493,-1.745019,0.628274,0.088927,0.078606,0.268757,-0.312247,-0.898743,0.769711,1.878749,1.356652,-0.134267,0.297795,-0.446280,0.086068,-1.250376,0.165905,-0.050282,-0.002479,1.181365,-0.123185,-0.693503,2.298530,0.827012,0.048190,-0.747953,-0.135192,-1.964073,0.045511,0.106095,-0.948564,-0.983750,-0.967710,-0.655890,0.301352,0.349211,0.395882,1.140052,1.327411,-0.222878,-0.205987,0.618460,0.670833,-1.515768,0.155253,0.367452,-0.224603,0.350225,-0.963130,0.553284,2.111614,0.886418,-0.732357,0.818740,1.049129,0.048506,0.225536,0.774657,-0.486768,0.150076,-0.547607,-2.548344,0.189265,-3.076508,0.364113,0.224675,-0.551901,0.421204,0.752780,-0.123346,-0.790626,2.067683,-0.815222,-0.589892,-0.946171,0.277410,-0.265978,-0.851481,-0.302849,-1.596885,1.449649
0.146752,-0.378068,-0.250343,1.815282,0.880951,-0.645192,-0.147810,0.653560,-0.460655,-0.144258,1.072464,0.478465,1.973073,-0.103572,-0.180954,-0.320323,-0.569392,0.945858,-0.651382,-0.333641,2.285383,0.665251,-0.331962,0.330931,0.441818,2.682380,-0.947456,0.458074,0.210364,1.418919,-0.433521,0.216342,0.516866,-0.024211,-1.619385,-1.536063,0.611978,-0.043425,0.461653,1.302515,0.012836,-1.914843,-1.544256,-0.641126,-0.440884,-0.705671,-0.341817,-0.112960,0.243895,-0.400758,-1.764388,0.473562,1.377369,-0.523989,0.248338,-0.006396,0.370423,0.756851,1.000523,0.088547,-0.489066,-0.617719,1.581945,0.078060,-0.539638,1.342270,0.400413,-0.774798,1.085010,0.208906,-0.281611,0.401878,-1.003199,-0.042546,-0.146094,0.300031,-0.220097,0.435461,1.328396,-0.064812,0.764644,-0.600032,-1.108835,-3.821500,0.487089,1.927270,0.102788,0.336764,0.273080,-0.871869,-0.391907,0.248512,0.599280,1.592213,-1.165149,-0.696345,0.913472,-0.205732,-1.421530,0.660062,-0.456864,0.398567,0.452478,1.269178,0.778941,0.495471,1.746791,1.131959,-0.175632,-1.735907,0.898158,0.077044,-0.432697,-0.426417,-1.043557,1.274105,1.641748,1.029897,-2.009694,-0.317337,0.046012,-0.038805,0.423139,0.685734,-0.269929,-1.223239,0.024463,1.751768,-0.916745,0.919926
0.757976,-0.033136,-0.156938,-0.285287,-0.983024,0.504392,-1.354479,0.325853,0.825595,-0.502601,-0.903666,-0.139216,0.954221,-1.743094,-0.501218,0.108251,-0.400844,-0.359535,0.280001,0.134753,0.159006,0.772352,-1.408065,-0.225264,0.088209,-0.154062,-1.323851,-1.526662,-0.017388,-0.131033,1.278043,-0.676309,0.306937,0.383713,-0.388139,-2.478319,1.616235,0.812921,0.236183,0.251341,-0.725740,-0.177340,-1.329625,-0.022832,1.114190,0.730122,-0.431674,1.019040,1.785323,0.136428,0.232254,1.269030,0.746655,-0.056281,-1.314843,-0.719936,0.559486,0.369039,-1.228443,-0.304343,0.520076,0.732454,1.370665,-0.317609,-0.589571,-0.955024,-0.668630,-0.265227,1.370375,0.575458,1.821297,-0.875167,1.004848,0.661176,-0.338312,1.125028,-0.046490,1.658179,-0.062029,-1.143391,1.193034,1.103366,0.506821,1.018112,-0.300891,0.454811,-1.276687,-1.175167,-0.216086,-0.524603,0.272748,0.528515,0.318111,1.300809,0.549899,0.841030,1.486870,-0.742144,0.970761,0.222449,-0.917724,-0.845631,-0.775532,0.963456,0.813564,0.171012,0.695371,1.428567,-0.817664,1.712219,-1.340239,-0.016131,-0.079022,1.247547,-0.103105,0.239837,0.487167,0.064821,-1.127033,0.037954,0.131758,-0.973070,-0.386487,-0.004830,0.730343,0.111408,-1.595599,0.624408,-0.953146,1.837936
-0.338661,-1.100264,-1.627071,2.243263,0.690214,-0.740683,0.472398,1.606665,0.235112,-1.064917,-0.176531,0.190641,-0.191923,-0.254626,0.047996,0.869890,-1.363451,1.466528,-0.713503,-0.673031,1.124359,-0.946131,0.182223,0.351141,-1.180675,0.816304,-1.974564,0.356572,1.307248,2.070172,0.891812,-0.859190,-0.208246,-0.268495,0.949941,0.175753,0.082448,0.163025,-0.224411,0.917731,0.025171,1.211857,-0.386238,0.644583,-1.082786,-0.689114,0.295277,0.355811,-0.772798,-0.521959,-0.005827,0.565311,-0.284433,-0.226589,-0.158922,-1.036691,1.726717,-1.427422,1.354928,0.265698,0.339906,0.518205,0.536042,-0.462717,1.573608,-1.468740,1.065825,-0.845589,-0.728135,2.532826,0.530864,0.488355,1.043816,-0.539394,-0.609532,-0.187505,-0.420367,1.092129,1.601651,0.231614,1.161136,-0.243118,-0.519979,1.459962,-0.991102,-0.692484,-0.178067,0.419024,-2.205345,-0.523597,0.276472,0.413305,0.371458,0.094380,0.656948,-0.195452,-0.745049,-0.217653,0.256409,-0.234336,0.249670,-0.315605,-0.442469,-0.318765,0.524482,-0.040178,1.440702,0.204261,0.630778,1.155107,0.031270,-2.018171,1.045614,-0.985134,-0.238874,0.572159,0.982866,-0.996088,0.728091,0.314568,1.627466,-0.735315,-0.145699,-0.494894,-0.640535,-1.963281,-1.146556,-0.237517,-0.413894,-0.513495
-0.350148,1.768036,2.396835,0.046189,-0.986659,0.225298,0.346537,1.079164,-0.614260,-1.555544,-3.379416,-1.765877,0.104736,-0.708828,-0.350248,-0.047616,0.391374,0.086596,1.022210,0.916596,0.586343,0.659311,0.336165,-0.430771,0.015691,0.514507,-0.177985,-0.620214,0.441668,-0.298608,-0.432388,-1.750904,-0.489831,-1.274195,0.781523,-0.608543,-0.219799,0.032825,0.084947,0.243590,-1.756166,-0.937189,-0.464260,-1.040456,0.148607,-1.109883,0.234688,0.218948,-0.824309,0.322302,1.336424,-1.065167,0.431396,-1.180944,-0.686948,0.081116,-0.897689,-0.291988,-0.298088,-1.527230,-0.360832,-0.531989,0.161625,-0.558481,0.699221,0.550704,-0.915475,-1.315042,-0.604943,0.992931,0.835013,0.686479,0.287545,-0.447182,0.323926,-0.010818,0.623104,0.321546,-0.455181,0.570222,-0.149922,-0.918419,-1.024390,-2.560666,0.525811,-0.361943,-1.055720,0.578372,0.179353,0.808488,1.076591,0.097785,-0.718345,0.381288,-0.763125,-0.579766,0.514054,-0.480294,0.927434,-0.596542,-0.098393,1.987784,0.590213,-0.119430,0.116904,0.569302,-0.209780,-1.926545,1.027704,0.328018,0.592599,1.377932,0.484313,0.340142,0.027841,-0.252306,1.165624,0.395008,-0.602825,-0.169066,1.578439,1.300364,0.087840,0.603399,-0.386941,0.257352,1.229483,0.000667,1.055347,0.036210
-1.287725,-1.637473,-1.923140,0.800536,-0.815036,1.373028,0.954768,-0.290970,0.033508,-0.741448,-0.347146,1.244573,0.078230,-1.165587,-0.373251,-1.016978,-1.150308,1.435669,-1.028397,-1.014922,0.922788,1.234522,1.063847,0.447584,-1.109094,0.883598,0.911580,1.699914,1.321540,-0.829959,0.782559,-1.073355,-0.576006,0.527270,-0.581580,-0.026495,1.377715,-0.025879,-1.460466,-0.249208,-0.610556,-0.756297,0.700063,0.740464,-0.987184,-0.619812,0.710046,1.006207,-0.222699,1.332637,-0.582228,0.162529,0.332010,-0.607066,0.655185,1.287494,-0.770805,1.252974,-1.160275,-0.902312,-0.472381,-0.793591,-0.613650,-0.764284,1.041026,1.232408,-0.407587,-0.687869,-0.102045,-0.816712,-0.478745,-0.677626,-0.435174,-0.548303,0.638443,-0.757770,-1.255690,-0.965302,1.389766,-0.066248,0.186283,0.741578,0.990193,1.121084,-0.022637,-0.639820,-0.177073,1.111211,1.275307,-0.809075,-0.941315,-0.351411,1.279264,1.968547,-0.778013,-1.234926,-0.085848,-0.589615,-1.277186,-1.493377,-1.142105,-1.438907,0.556672,1.377178,-0.580288,0.689734,-1.015262,-0.532327,0.973559,-1.232739,0.430508,-2.008690,0.153082,1.375243,1.536597,-0.782592,-1.041500,-0.537252,1.089311,-1.314607,-1.519040,-0.990332,-1.227828,-1.318887,-0.273088,1.222750,1.148708,-1.178458,-1.035392,1.313430
1.055997,0.296765,1.098696,-0.354842,0.544501,-1.006067,-1.294042,0.152112,-1.725794,-1.270536,-1.108140,-0.396731,0.353230,-0.638829,0.089463,0.265714,-0.456438,0.098909,-0.235985,0.526872,1.213972,0.655224,-0.029952,0.606853,0.292035,-2.492319,0.044551,0.595413,-1.166225,0.714628,2.309574,1.484181,-0.021166,-0.091880,0.482584,-0.999036,-1.130618,1.530670,-1.960059,0.902506,-1.370146,0.955069,0.708975,-1.625228,-0.795167,-0.278504,2.182413,-0.223342,2.285912,0.046921,0.146574,-0.633921,1.874192,-0.786904,0.027043,-0.718475,-0.430124,-0.341514,1.202904,-0.568441,0.105058,0.479370,-0.217938,-0.612487,-0.514625,-2.064139,0.802618,-1.647539,-1.065141,-0.991272,-2.128837,-0.546995,1.092955,0.297454,-0.365282,0.757299,-0.214256,-0.494858,0.147015,1.191773,-0.148930,1.202306,0.459211,0.703396,-0.270999,0.395403,0.650112,0.501363,0.946638,-0.013992,-0.364421,1.089795,0.364188,0.138516,-0.544537,-0.125711,0.382613,0.776221,-0.607367,-0.480043,0.830229,0.369835,-0.352296,0.996983,-0.401361,1.426094,2.163541,0.403074,0.135700,-0.070873,2.158104,-1.711220,0.869184,-0.144251,0.862729,-0.009337,0.668671,-0.095969,-1.057095,-0.268478,0.031259,-0.318754,-0.306388,0.115456,-0.828838,0.081705,-0.642094,0.035413,-0.315904,-2.022663
-0.132355,0.257263,0.597433,-0.223510,-0.985577,-1.759070,2.021390,-2.126609,0.249644,0.938520,-0.596745,0.046265,0.187858,1.235187,-0.826982,1.258663,-0.609139,-0.321791,1.650469,-0.093101,0.503021,-0.148177,0.877218,0.571221,-0.035749,0.397770,-0.587842,-0.389345,-1.450171,-0.513892,1.396527,-0.347127,-1.107483,0.344626,-0.864880,-2.240497,-2.952552,1.621662,0.243279,1.917916,0.102033,-2.406843,0.759179,1.147385,-0.704020,-0.641204,1.101885,-0.617983,0.250333,-0.297388,-0.524905,-1.353906,1.346432,0.376184,1.170745,-0.536708,0.452388,-0.694139,-0.067812,-0.028599,-1.147576,-0.078310,0.167909,-0.254323,-0.142732,-0.794372,-1.176827,-0.122016,0.913197,-0.366331,0.098188,0.280559,-0.911513,-0.672465,0.790610,0.767091,0.111102,-0.225077,-0.875446,0.752950,1.324199,1.007189,0.372106,-0.161242,-1.740718,0.084729,-0.665328,0.745287,-0.429411,-1.163043,-0.114670,-1.137707,-0.118628,-2.686783,0.176838,-0.292814,2.786966,-1.224953,-1.024684,0.556710,-0.752537,0.363661,0.798913,-1.181698,-0.052396,1.081105,0.140148,-0.984727,0.808576,1.098834,1.183406,1.443484,0.142823,0.649244,-0.580901,1.387419,1.561899,2.247258,0.336971,0.082540,-0.395207,0.214905,-0.401626,-0.446308,0.188749,-0.208438,0.121393,-0.267723,-0.961794,0.605692
