112,142,668,722,800,925,1414,2180,2183,2234,2245,2247,2263,2301,2304,4028,4071,4197,4198,4214,4229,4262,4281,4302,4309,4313,4356,4367,4380,4399,4410,4427,4429,4446,4448,4482,4489,4510,4513,4521,4598,4604,4643,4654,4706,4722,4723,4815,4862,4869,4919,4926,5113,5126,5200,5222,5242,5266,5269,5273,5277
-0.656429,-0.505101,0.216104,0.181327,-0.574357,-0.426038,0.391783,0.327570,0.179645,0.620170,0.068541,0.633283,0.527327,0.735171,0.428606,-0.064489,-0.182585,-0.912056,-0.870294,0.044687,-0.531421,-2.994663,0.585079,-2.236587,0.553583,-0.150356,0.726209,0.516502,1.021258,0.452106,0.279316,0.628292,0.489158,0.298611,0.387423,-0.848910,0.517378,-0.815899,0.626416,-4.221699,0.717536,1.091113,0.603094,-0.651612,0.596258,0.145135,0.594494,-1.361813,-0.392903,-0.157747,-0.152299,0.193860,0.847599,0.133597,0.443898,0.355616,0.655867,0.701727,0.678722,0.851279,-0.824949
0.994422,0.639725,-0.999856,0.534741,-0.217172,0.698741,0.137843,-0.435433,-0.291149,-0.147416,-0.771097,-0.854173,-0.879894,0.186601,-0.351346,-0.350302,0.136383,2.111855,-0.300615,0.651858,-2.019302,-1.976485,0.292143,0.778643,0.421275,-0.642059,0.218241,-0.772508,1.919710,-0.344690,-0.020847,1.372057,-0.509909,-0.473532,-0.798687,0.665926,0.315761,0.186919,1.053501,1.813109,-0.073101,1.765074,-0.074912,-0.018000,-0.006502,-1.113962,-0.178445,0.572131,-0.265034,-0.851558,-0.681463,-0.972917,0.127615,-0.675344,-0.110573,-0.301604,-0.201794,1.354697,0.095147,0.702202,-0.822683
-0.402262,1.071674,0.268977,0.859447,2.276707,0.278795,0.495239,-0.250428,0.039415,-0.747307,-0.057839,-1.864813,-0.564759,-0.118687,-0.350714,-0.072584,-0.233914,0.499405,-0.806349,0.587379,-0.785097,-1.300671,-0.028351,1.847303,-0.156136,0.693182,0.067704,-0.234356,0.590121,-0.180899,0.230175,-0.427423,-1.342004,0.187975,-0.358140,1.092690,0.172778,1.109220,-0.087290,-2.446760,-0.425157,-0.078318,-0.356625,0.524046,-0.204701,-0.245088,-0.128640,1.293826,1.070160,-0.015977,0.282516,-0.462795,-0.281924,-0.902574,0.387000,0.160596,-0.149255,0.107872,-0.221597,0.027386,0.979992
-0.744270,0.744873,-0.197947,0.177688,1.191371,0.163683,0.697173,-0.369696,0.407462,-0.544856,0.153792,-0.746042,0.330732,-0.239922,0.220913,0.041827,0.116744,1.395126,-1.614496,0.154787,1.063753,-0.161180,-0.675848,-4.354151,0.115959,1.028526,-0.443708,0.274851,-0.533388,0.536002,0.319943,0.540494,-0.324311,-0.330720,0.263200,1.349640,-0.369684,0.586361,0.997259,0.241114,-0.478895,-0.087540,0.028468,1.362399,0.517575,0.483857,0.160523,-1.590953,-0.077413,0.206813,0.377983,-0.502318,-0.894133,0.284321,-0.642907,0.523723,0.044072,-0.355754,0.000134,0.441582,1.162804
0.096778,0.080569,-0.017771,-0.102029,-2.093257,0.148546,-0.777386,-0.161323,-0.350357,0.520489,0.384470,0.042060,0.080624,-0.631821,0.027901,0.402671,-0.025027,1.159968,0.681300,0.104479,1.891938,-1.035715,-0.337104,-0.731191,0.163933,0.373965,-0.027730,0.857208,-0.252886,-0.375466,0.189012,-0.250140,0.437860,0.218297,0.766869,-1.033057,-0.224040,-1.276100,-0.287474,-0.831362,0.002368,-0.274117,-0.022182,0.280200,0.011124,0.512354,0.596530,2.667231,-0.331666,-0.058921,0.430405,0.388599,-0.019621,0.381948,-0.090469,-0.115617,-0.601875,-0.559572,-0.148484,-1.217102,0.142245
1.204965,1.628315,0.844299,0.562171,-1.271369,0.871238,0.165039,-0.172231,1.630945,-1.724070,-1.355458,-0.230884,0.425204,-0.149477,-0.016584,0.962027,0.657001,0.757849,0.226167,0.367482,0.596060,0.303840,0.497282,-0.964991,-0.351419,0.909999,0.316674,-1.488393,-0.602345,0.790169,-0.132310,0.360990,-0.439961,0.375077,0.971934,0.032669,-0.970823,0.172949,-0.909025,-0.473387,-0.026705,-0.542873,-1.807997,-0.046415,-1.231144,-0.775531,-0.514293,-0.238626,0.809282,-0.172086,0.132648,0.037735,-0.342465,0.444109,0.755764,-0.252094,-0.784216,-0.894496,0.111303,0.233697,-0.150615
-0.413292,-0.523394,0.767889,-0.596190,0.486169,-0.650803,0.572959,0.287964,0.502730,-0.126803,0.178884,-0.141999,0.041572,0.194445,0.022686,-0.336617,0.264101,-0.883518,1.269459,-0.766500,-0.076887,-3.087136,0.394921,-1.015567,-0.421887,0.269998,0.375587,0.395615,0.384318,0.222485,-0.165437,-0.762367,0.010881,0.607180,-0.015213,0.108287,0.461589,0.401819,-0.675433,2.876245,0.055898,-0.525441,-0.029506,-1.252793,-0.185075,0.771445,-0.189533,-0.020957,0.252772,0.136220,-0.055543,0.009823,0.303368,-0.017969,0.124521,0.180798,0.176239,-0.665226,-0.526063,-0.342456,0.385605
1.610658,-2.175626,1.207448,-0.394271,0.578732,3.036529,-0.188224,0.583274,-1.290706,0.623704,-0.930016,-0.356816,-0.393984,0.628829,0.545234,-0.550702,-0.534410,0.463077,0.887614,-0.309263,0.367260,0.442017,0.745779,-0.669515,-0.574611,0.084483,0.382500,-0.639761,0.951713,0.225926,-0.425574,0.288351,-0.283448,0.576616,-0.907176,-0.021716,-0.094179,1.113009,-0.671129,-1.097424,-0.102022,0.012373,-0.157166,-1.090381,-0.411272,-0.391346,-0.510760,-0.593771,0.267043,-0.263130,-0.674523,-0.281574,0.205527,0.130800,0.613610,-0.504939,-0.279414,0.112986,0.438202,0.496742,0.531251
-0.816528,-0.956019,0.601841,0.067400,-0.463566,1.204405,0.544823,-0.439736,-0.021680,0.185670,0.480923,-0.135534,0.643797,-0.899098,-0.473538,0.284972,0.681500,0.587535,1.388099,1.562728,-0.234652,-0.890018,-0.208975,-0.108883,-0.138679,0.371353,-0.826807,0.768146,-0.181823,-0.216732,-0.013883,-0.747002,-0.749460,-0.775459,0.230348,0.822868,-0.015987,-0.101796,-0.441958,-0.429637,-0.862168,-0.496773,0.476923,-0.233011,0.467652,-0.228538,-0.629666,-0.428442,-0.172378,0.846786,0.502535,0.634162,-0.852853,0.246420,1.050999,-0.318518,0.458171,0.395060,-0.443661,-0.379804,0.091073
-0.182229,-0.505827,0.574979,0.985221,0.523485,0.368752,0.827473,-0.217723,0.585137,0.138837,0.414360,0.117499,0.594993,-0.753542,-0.206908,-0.787097,0.668327,1.091348,1.147533,0.292417,-0.857146,-0.783201,0.649174,0.538035,-0.723736,0.080445,-0.946547,0.540389,0.184356,-0.005895,-0.792788,0.148160,0.128631,-0.536417,-1.122310,0.888583,0.351631,-1.268510,-0.614123,-0.491681,-0.724586,0.604767,0.179457,-0.854667,-0.123849,-0.108817,-0.479420,0.136544,0.542079,0.795789,-0.211699,0.228912,-0.301010,-0.631933,0.684824,-0.236684,0.346202,0.526786,-1.084484,0.033989,-0.715247
-0.124671,0.056856,0.305930,-0.467157,0.456094,-0.643583,-0.667727,0.360394,0.022240,0.112374,-0.273952,-0.638628,-0.105935,-0.522511,-0.408528,-0.470496,-0.425036,-0.557262,-0.250368,1.139445,-0.279609,1.849713,0.026089,-0.026573,-0.077463,-0.066635,0.121054,-0.042099,0.533188,-0.192227,-0.817347,0.279554,-0.169380,0.322608,0.105840,1.275502,-0.064485,-0.287743,0.144418,0.094616,-0.398751,0.455929,0.859984,-0.441812,-0.328071,-0.115587,-0.033696,-1.282244,-0.308040,0.012517,-0.057459,0.176875,-0.145453,-0.131658,1.242041,-0.101107,0.059918,0.752536,0.264679,0.010460,-0.896483
-0.141405,-0.998191,-0.564484,-0.074656,1.111916,0.009328,0.041425,-0.208097,0.010496,0.641811,0.035911,0.642829,0.512801,-0.053340,0.036307,0.100010,0.166169,-0.028824,0.247083,-0.615066,-0.203665,0.156924,-0.164163,0.747999,-0.251055,-0.442482,-0.770300,0.019565,-0.450344,-0.068534,0.089475,0.225178,0.491327,-0.392390,-0.076504,0.147710,0.140977,-0.302452,-0.353690,0.366392,0.207988,0.080098,0.359859,-0.139096,0.279504,0.044767,-0.084245,-0.107790,-0.600104,0.359715,-0.185988,-0.056700,-0.011730,-0.018197,-0.104905,-0.475086,0.244979,0.379062,-0.285528,-0.460791,0.166133
