112,142,668,722,800,925,1414,2180,2183,2245,2247,2304,4028,4071,4197,4198,4214,4229,4262,4281,4302,4309,4313,4356,4367,4380,4399,4410,4427,4429,4446,4448,4489,4510,4513,4598,4604,4654,4706,4722,4723,4815,4862,4869,4919,4926,5126,5200,5222,5242,5266,5269,5273,5277
-0.301730,-0.311634,-0.024163,0.769203,0.434090,-0.464659,0.916026,-0.086836,0.125684,-0.169839,0.127701,0.329173,-0.486876,-0.056465,-0.173436,-0.724167,-0.167311,-1.535904,-3.682003,0.348474,-1.012349,0.322152,-0.120664,0.587940,-0.230660,1.604223,0.407372,0.137647,1.200431,0.105576,0.057215,-0.123136,0.527554,-1.260003,0.611452,0.627703,1.645639,-0.906376,0.312355,-0.119775,0.276116,-1.008520,-0.130174,-0.176130,-0.359844,-0.227675,-0.366548,0.439992,0.316648,0.356779,1.234292,0.634508,0.895707,-1.092536
0.885453,0.083385,-0.327781,0.287572,-0.702973,0.307466,0.373803,0.261372,0.135754,-0.536205,1.611467,0.107292,-0.611707,-0.083417,1.402793,1.565805,-0.181195,-0.936754,2.545167,1.187097,-1.779786,-0.648566,-0.827670,0.000952,-0.330522,0.681898,0.254296,-0.458236,0.553354,0.866650,-0.081350,-1.693408,0.285969,0.518809,-0.230441,0.120049,1.250114,-0.478067,-0.523627,-0.414444,-0.217515,-0.812222,0.119470,0.335572,-0.951420,-0.751629,-0.397108,0.195418,-0.615789,0.048800,0.258021,-0.384425,0.803397,-1.328921
0.948782,1.220009,-0.269776,0.845057,1.841020,1.144476,0.611501,-0.405008,0.203276,-0.164884,-1.316499,-0.630713,-0.380816,0.378507,1.856481,0.476132,0.201051,-1.447534,-0.349437,0.079577,2.984552,-0.465278,0.069282,-0.647466,-0.652744,0.005837,-0.104295,-0.347974,-0.144857,-1.030494,-0.319883,-1.290460,0.042420,0.690810,0.067391,-0.870725,-0.050570,0.272836,-0.660020,-0.758561,-0.674207,2.068867,1.099667,-0.155964,-0.221803,-0.905184,-0.893339,-0.405704,-0.251037,-0.430483,-0.176790,-0.966690,0.312595,0.588186
0.027929,-0.326230,-0.056892,0.296452,-1.827078,0.470965,0.073458,0.260556,0.717865,0.738551,1.782302,0.442330,0.246621,0.856052,-0.025470,1.446561,-1.125618,1.507242,-2.832696,0.306886,-1.195796,0.088389,-0.001558,-0.434656,0.955627,-1.147836,0.290653,0.124357,-0.246658,1.339620,-0.063274,0.167116,-0.341782,-1.536018,-0.119132,0.154084,-0.658935,-0.669242,0.280308,0.641550,0.314252,1.590412,-0.055000,0.268380,0.209956,0.523837,0.857492,-0.751516,0.028906,-0.141097,-1.655988,-0.485623,-0.339304,0.094315
-0.387871,-0.114623,1.293314,0.108394,3.034022,-1.136295,0.864376,0.532878,0.740996,0.471238,0.138192,0.243448,-0.693542,0.231200,-1.675805,0.424221,-0.580237,0.386692,0.015092,0.410919,0.547718,-0.663092,0.458744,0.112326,0.186142,-0.145508,0.607476,-0.435174,-1.024576,0.363564,0.924683,-0.484074,0.017384,-0.548476,-1.296946,-0.214095,-0.627775,-1.355404,-0.636649,0.992352,-0.005799,-0.829692,0.619704,0.636365,0.261847,0.547165,-0.296718,0.159601,0.651500,0.057810,-1.089299,-0.840923,-0.639815,0.580092
0.988812,-1.803118,-0.387073,-0.213589,-0.928330,-0.442017,0.344665,0.164058,-0.165090,0.361786,0.386569,-0.230539,-0.091098,0.443779,-1.177403,1.703067,-0.512887,-0.360002,0.752662,0.182540,3.756788,-0.230817,-0.322174,0.007942,-0.188679,0.075813,-0.610196,-0.147064,-0.000323,-0.155776,0.260323,0.011871,-0.029092,-1.780013,-0.540933,0.502684,-0.207935,-1.361067,-0.276699,-0.108270,0.082052,0.732262,0.035254,0.159499,-0.200566,0.799421,0.294439,0.537825,-0.417987,-0.215114,0.512151,0.129738,-0.180813,-0.552344
1.464136,0.957810,-0.717453,-1.335535,-0.385500,0.012784,-0.363291,1.068207,0.185648,0.140199,0.045007,-0.395014,0.097894,-2.576908,-1.221405,-0.245500,0.990232,0.167030,-0.085821,-2.083396,-0.341186,0.531447,-0.674681,1.379659,-0.392374,-0.430138,-0.140416,0.823920,-0.571101,-0.168265,0.856917,0.566083,0.555040,0.754381,1.317159,0.537415,1.318729,-0.901878,-1.393610,-0.543676,-0.544892,0.820153,-0.200773,-0.494854,0.189865,0.146758,0.680997,-0.645663,-0.448594,-0.369997,-0.112124,0.376008,-0.391641,1.543602
0.957902,-0.435681,-0.530807,-0.122780,0.934882,0.485896,1.210143,-0.226611,0.533958,0.409706,-0.411640,-0.211421,0.088553,-0.113732,0.548657,0.699566,-0.177347,0.202572,0.542863,-0.372841,-1.735556,-0.127605,0.607072,-0.539971,-0.024152,-0.920694,0.236859,0.114420,0.508681,-1.136431,0.155052,-0.355916,-0.093803,-0.811549,1.149559,0.223379,-0.631728,0.621941,-0.044045,0.120891,-0.084323,-3.815356,0.332563,0.005779,0.211250,-0.094746,0.781570,-0.400337,0.087231,-0.131498,0.065106,-0.097454,0.621934,0.471474
-0.063597,-0.188176,-1.604996,-1.972339,0.849995,0.484553,-1.377499,0.689633,-1.981221,-0.065933,0.926607,0.181768,-0.339112,-0.292593,-0.104572,0.393953,-0.229030,0.834935,-1.557757,0.500261,0.660917,0.902531,-0.676324,-0.302848,-0.463726,1.308152,-0.100720,-0.352890,-0.141222,1.550347,0.586907,-0.331566,0.287959,1.630654,0.263612,-0.196137,-0.569838,0.723017,-0.546622,0.814155,1.280430,-0.507523,-0.736671,-0.453440,-0.010445,-1.169767,-0.061979,-0.043089,0.183866,-0.354487,1.067973,0.278603,1.632473,0.580431
