,1_RANK,1_UPTAKE,2_RANK,2_UPTAKE,4_RANK,4_UPTAKE,7_RANK,7_UPTAKE,8_RANK,8_UPTAKE,9_RANK,9_UPTAKE,10_RANK,10_UPTAKE,13_RANK,13_UPTAKE,14_RANK,14_UPTAKE,16_RANK,16_UPTAKE,18_RANK,18_UPTAKE,19_RANK,19_UPTAKE,22_RANK,22_UPTAKE,26_RANK,26_UPTAKE
35,CTX_POSTERIORCINGULATE,0.01890191858563556,CTX_PARAHIPPOCAMPAL,0.017087379864749758,CAUDATE,0.015056994271267912,THALAMUS_PROPER,0.014863051770960528,CTX_INSULA,0.017776155532934726,CTX_INSULA,0.01874275077177918,CTX_PARAHIPPOCAMPAL,0.016231438613964803,CTX_SUPERIORFRONTAL,0.019463322428159232,CTX_CUNEUS,0.01765594202579291,CEREBELLUM_CORTEX,0.01803784294635202,CTX_POSTERIORCINGULATE,0.018987766891992837,CTX_LINGUAL,0.01894171446126203,CTX_ENTORHINAL,0.01582847739549038,CTX_PARAHIPPOCAMPAL,0.017828501793727837
36,CTX_INFERIORPARIETAL,0.01849303326862623,CTX_CUNEUS,0.01623026937553111,THALAMUS_PROPER,0.014863146807536622,CAUDATE,0.014576710479412015,CTX_PARAHIPPOCAMPAL,0.017118996900687827,CTX_INFERIORTEMPORAL,0.0187347813191678,CTX_INSULA,0.015495628440121123,CTX_SUPERIORTEMPORAL,0.01896993213733223,CTX_FUSIFORM,0.017299418939193675,CTX_LINGUAL,0.017627020687559447,HIPPOCAMPUS,0.018700281559142416,CTX_PERICALCARINE,0.01793550744317613,HIPPOCAMPUS,0.01581451141247687,PALLIDUM,0.017336198202875682
37,CTX_INSULA,0.01806110820899602,CAUDATE,0.015225008080711562,CTX_PARAHIPPOCAMPAL,0.01470543207707454,CTX_ENTORHINAL,0.014169139096912153,CAUDATE,0.016279599879550077,HIPPOCAMPUS,0.0184894303155549,PALLIDUM,0.015191146560735953,THALAMUS_PROPER,0.018749813993433378,CTX_INSULA,0.017161914684052756,HIPPOCAMPUS,0.017287594058123083,CEREBELLUM_CORTEX,0.018451381978564687,CTX_PARAHIPPOCAMPAL,0.017142212866919984,CTX_LINGUAL,0.015400567237999077,CTX_LATERALOCCIPITAL,0.016885869925369057
38,CEREBELLUM_CORTEX,0.01803624855431049,CTX_LINGUAL,0.014858523865983318,PALLIDUM,0.01446868585872308,CTX_LINGUAL,0.013825150124288161,THALAMUS_PROPER,0.015988866577516966,CTX_PARAHIPPOCAMPAL,0.017771513597036055,CTX_ENTORHINAL,0.014713440599776171,HIPPOCAMPUS,0.017406321200438318,HIPPOCAMPUS,0.016179251404342558,CTX_TRANSVERSETEMPORAL,0.016832082530805308,CTX_LINGUAL,0.01818204804957476,CTX_INSULA,0.017139937694326906,CTX_FUSIFORM,0.015087577496557286,HIPPOCAMPUS,0.015857105141497414
39,PUTAMEN,0.017152848574136816,CTX_ENTORHINAL,0.014723412190517027,CTX_LINGUAL,0.014114078876554368,CTX_CUNEUS,0.013680085647218435,CTX_ENTORHINAL,0.014770737097167272,CTX_FUSIFORM,0.017249780624618773,THALAMUS_PROPER,0.014296813661289424,CEREBELLUM_CORTEX,0.01597083841530653,CEREBELLUM_CORTEX,0.015569920726038605,CTX_PARAHIPPOCAMPAL,0.015646858938026764,CAUDATE,0.01758496941592683,CTX_ENTORHINAL,0.016516626022713317,CAUDATE,0.014300055089708533,CTX_LINGUAL,0.014843944590685566
40,AMYGDALA,0.0170961681617221,HIPPOCAMPUS,0.014479231442782181,PUTAMEN,0.013815542832901949,CTX_TRANSVERSETEMPORAL,0.013451103990402969,PALLIDUM,0.01476561188385613,CEREBELLUM_CORTEX,0.017119641687262408,CAUDATE,0.012999960761504337,CTX_TRANSVERSETEMPORAL,0.0158155211267488,CTX_PARAHIPPOCAMPAL,0.015001807509027208,CAUDATE,0.015335067951780374,CTX_INSULA,0.016435594925597326,CAUDATE,0.016497062771376848,CTX_INSULA,0.01404341616291857,AMYGDALA,0.01450678110588327
41,CTX_LATERALOCCIPITAL,0.017065520068705896,CEREBELLUM_CORTEX,0.013208741987749899,CTX_ENTORHINAL,0.012990771495423374,HIPPOCAMPUS,0.012591371423329797,PUTAMEN,0.014168557659382845,PUTAMEN,0.01670717426103241,CEREBELLUM_CORTEX,0.012496774493398853,CTX_INSULA,0.015350593148380573,CTX_LINGUAL,0.014352181057386948,CTX_INSULA,0.014705014928757362,CTX_PARAHIPPOCAMPAL,0.01615557378542279,HIPPOCAMPUS,0.01516261358652392,CTX_PERICALCARINE,0.013441533320269835,PUTAMEN,0.01433302249123598
42,CTX_LINGUAL,0.01695329403776793,PUTAMEN,0.013205345429779747,ACCUMBENS_AREA,0.01269845155300358,CEREBELLUM_CORTEX,0.012056507900892337,AMYGDALA,0.013622415880949888,CTX_LINGUAL,0.01617274300439397,HIPPOCAMPUS,0.012474667379583304,AMYGDALA,0.014201234188487795,PUTAMEN,0.014166837930182044,CTX_PERICALCARINE,0.014406915759254575,PUTAMEN,0.015100706548161143,CEREBELLUM_CORTEX,0.014501402811649956,PUTAMEN,0.013384142382828703,CTX_CUNEUS,0.013944443567173876
43,CTX_PARAHIPPOCAMPAL,0.015574966447722239,AMYGDALA,0.012576394658719492,HIPPOCAMPUS,0.011830934304194128,AMYGDALA,0.01198138025337803,HIPPOCAMPUS,0.013314008504601108,AMYGDALA,0.015594704645178504,AMYGDALA,0.011834818535669369,CAUDATE,0.013417394307705657,AMYGDALA,0.013993205661649006,AMYGDALA,0.01337008721243229,AMYGDALA,0.015083426803164839,PUTAMEN,0.01377932734327159,CTX_PARAHIPPOCAMPAL,0.010516707822674894,CEREBELLUM_CORTEX,0.013202372912941811
44,CTX_PERICALCARINE,0.011356642665662922,CTX_PERICALCARINE,0.012189958587685512,AMYGDALA,0.011595819401753842,PUTAMEN,0.010890091960428352,ACCUMBENS_AREA,0.012059099698001445,CTX_PERICALCARINE,0.010790639155339805,PUTAMEN,0.011238151563367611,PUTAMEN,0.012807389493490346,CTX_PERICALCARINE,0.009620072192654866,PUTAMEN,0.013184230986018017,CTX_PERICALCARINE,0.013464314639951116,AMYGDALA,0.013141840558593566,AMYGDALA,0.010272864007094625,CTX_PERICALCARINE,0.012453703548331625
45,ACCUMBENS_AREA,0.0058184722115434875,ACCUMBENS_AREA,0.006492873154805257,CEREBELLUM_CORTEX,0.010400588752835808,ACCUMBENS_AREA,0.004814389789280092,CEREBELLUM_CORTEX,0.011418641191291516,ACCUMBENS_AREA,0.008334901018747664,ACCUMBENS_AREA,0.007230960373951175,ACCUMBENS_AREA,0.00315999326460019,ACCUMBENS_AREA,0.008885273384215379,ACCUMBENS_AREA,0.0034325781034892384,ACCUMBENS_AREA,0.0050418962673578925,ACCUMBENS_AREA,0.00941639202954196,ACCUMBENS_AREA,0.0013980410368947876,ACCUMBENS_AREA,0.012120773612745089
