,1_RANK,1_UPTAKE,2_RANK,2_UPTAKE,4_RANK,4_UPTAKE,7_RANK,7_UPTAKE,8_RANK,8_UPTAKE,9_RANK,9_UPTAKE,10_RANK,10_UPTAKE,13_RANK,13_UPTAKE,14_RANK,14_UPTAKE,16_RANK,16_UPTAKE,18_RANK,18_UPTAKE,19_RANK,19_UPTAKE,22_RANK,22_UPTAKE,26_RANK,26_UPTAKE
36,CTX_INFERIORPARIETAL,0.8350713117553045,CTX_CUNEUS,1.0385867884381463,CTX_PARAHIPPOCAMPAL,1.2175480904819662,CAUDATE,1.035182846270067,CTX_PARAHIPPOCAMPAL,1.2951800306966563,CTX_INFERIORTEMPORAL,0.9474344220225306,CTX_INSULA,1.133297467579166,CTX_SUPERIORTEMPORAL,1.021855140629603,CTX_FUSIFORM,0.9343505868284585,CTX_LINGUAL,0.8466986380267479,HIPPOCAMPUS,0.8489516736923278,CTX_PERICALCARINE,1.0776966868739377,CTX_ENTORHINAL,0.8151912200590625,PALLIDUM,1.1588966372101377
37,CTX_INSULA,0.8162082746947878,CAUDATE,0.974772745344832,THALAMUS_PROPER,1.208253901250561,CTX_ENTORHINAL,1.0124736086508874,CAUDATE,1.2276043697463606,HIPPOCAMPUS,0.9362955007803627,PALLIDUM,1.0877378120604135,THALAMUS_PROPER,1.0059277864040255,CTX_INSULA,0.931431723593036,HIPPOCAMPUS,0.8279314830639182,CEREBELLUM_CORTEX,0.8358207645783775,CTX_INSULA,1.0244458843586062,CTX_LINGUAL,0.8035997407193972,CTX_LATERALOCCIPITAL,1.1316992323928114
38,CEREBELLUM_CORTEX,0.8127094162126921,CTX_LINGUAL,0.9515922658550763,PALLIDUM,1.1842982799184665,CTX_LINGUAL,0.9845565948389441,THALAMUS_PROPER,1.2025627498880078,CTX_PARAHIPPOCAMPAL,0.90107196034361,CTX_ENTORHINAL,1.0571849992212687,HIPPOCAMPUS,0.9366335840126219,HIPPOCAMPUS,0.8749502604317648,CTX_TRANSVERSETEMPORAL,0.8061279801864903,CTX_LINGUAL,0.8260046143591898,CTX_PARAHIPPOCAMPAL,1.0238735948570918,CTX_FUSIFORM,0.7899765041842595,HIPPOCAMPUS,1.0506632046198947
39,PUTAMEN,0.7751543324644562,CTX_ENTORHINAL,0.9439823698399444,CTX_LINGUAL,1.1739239100095966,CTX_CUNEUS,0.9758539964804696,CTX_ENTORHINAL,1.1113738605386996,CTX_FUSIFORM,0.8727881522670202,THALAMUS_PROPER,1.0329822304014211,CEREBELLUM_CORTEX,0.8564281693831086,CEREBELLUM_CORTEX,0.8384547891954619,CTX_PARAHIPPOCAMPAL,0.7506828973747053,CAUDATE,0.7991375928105898,CTX_ENTORHINAL,0.9825225914675991,CAUDATE,0.7488272592613638,CTX_LINGUAL,0.9934651697791023
40,AMYGDALA,0.7720144977284573,HIPPOCAMPUS,0.9205951436336277,PUTAMEN,1.1351244313809237,CTX_TRANSVERSETEMPORAL,0.9608754770776121,PALLIDUM,1.1097560594951152,CEREBELLUM_CORTEX,0.8648350122801286,CAUDATE,0.9494994135670166,CTX_TRANSVERSETEMPORAL,0.8499715320630868,CTX_PARAHIPPOCAMPAL,0.8137370696312106,CAUDATE,0.734243257981201,CTX_INSULA,0.7471779446684841,CAUDATE,0.980636160338252,CTX_INSULA,0.7406335410641778,AMYGDALA,0.9702651649398896
41,CTX_LATERALOCCIPITAL,0.7691654799161765,PUTAMEN,0.8480841162212669,CTX_ENTORHINAL,1.0547699099629018,HIPPOCAMPUS,0.8979730966609248,PUTAMEN,1.071036032030139,PUTAMEN,0.8452982217806789,HIPPOCAMPUS,0.8971798589791028,CTX_INSULA,0.8251883089628214,CTX_LINGUAL,0.7753557050734701,CTX_INSULA,0.7049929199212362,CTX_PARAHIPPOCAMPAL,0.73404576971861,HIPPOCAMPUS,0.8990346005497425,PUTAMEN,0.697933579598756,PUTAMEN,0.9607685515301572
42,CTX_LINGUAL,0.7675030681658219,CEREBELLUM_CORTEX,0.8389728020013841,ACCUMBENS_AREA,1.0482981200210488,CEREBELLUM_CORTEX,0.8556012005723949,AMYGDALA,1.031582939395818,CTX_LINGUAL,0.8188237650174542,CEREBELLUM_CORTEX,0.8873603705835194,AMYGDALA,0.7599568252718768,PUTAMEN,0.7658493153040403,CTX_PERICALCARINE,0.6938662361424325,PUTAMEN,0.6855882626565136,CEREBELLUM_CORTEX,0.8569702835791861,CTX_PERICALCARINE,0.6938761827171166,CTX_CUNEUS,0.9346277184805135
43,CTX_PARAHIPPOCAMPAL,0.7040520303242054,AMYGDALA,0.8054176411113825,HIPPOCAMPUS,0.9708510201844268,AMYGDALA,0.8521961445783529,HIPPOCAMPUS,0.9993151771761956,AMYGDALA,0.7882890690419152,AMYGDALA,0.8622052312805638,CAUDATE,0.7219966301458319,AMYGDALA,0.757576719318715,AMYGDALA,0.6403885762520061,AMYGDALA,0.685391499157834,PUTAMEN,0.8209647056443956,CTX_PARAHIPPOCAMPAL,0.5511495950307477,CEREBELLUM_CORTEX,0.8703592390256542
44,CTX_PERICALCARINE,0.51986241416839,CTX_PERICALCARINE,0.7917420437996601,AMYGDALA,0.955155004711609,PUTAMEN,0.7703878417393383,ACCUMBENS_AREA,0.9250541653148152,CTX_PERICALCARINE,0.5459564300912403,PUTAMEN,0.8203101961301893,PUTAMEN,0.6867492079944851,CTX_PERICALCARINE,0.53044167218001,PUTAMEN,0.630985759322094,CTX_PERICALCARINE,0.614239234491747,AMYGDALA,0.7824894156540698,AMYGDALA,0.5428633789259973,CTX_PERICALCARINE,0.8502339675142995
45,ACCUMBENS_AREA,0.2644664220229517,ACCUMBENS_AREA,0.42837632177916984,CEREBELLUM_CORTEX,0.839210897818939,ACCUMBENS_AREA,0.33829207702150643,CEREBELLUM_CORTEX,0.8551731379608026,ACCUMBENS_AREA,0.42130011820787816,ACCUMBENS_AREA,0.5545288714283388,ACCUMBENS_AREA,0.17011855657813316,ACCUMBENS_AREA,0.4781781674548807,ACCUMBENS_AREA,0.16508685224149902,ACCUMBENS_AREA,0.2286060932120739,ACCUMBENS_AREA,0.5696299694890609,ACCUMBENS_AREA,0.07738414296292336,ACCUMBENS_AREA,0.8063452546598643
