GROUP1,GROUP2,MEAN1_APOE4_BIN,MEAN1_Age@AV45,MEAN1_CORTICAL_SUMMARY_change,MEAN1_CORTICAL_SUMMARY_post,MEAN1_CORTICAL_SUMMARY_prior,MEAN1_CSF_ABETA_closest_AV45,MEAN1_CSF_ABETA_slope,MEAN1_CSF_TAU_closest_AV45,MEAN1_CSF_TAU_slope,MEAN1_FAQTOTAL_AV45_6MTHS,MEAN1_FAQTOTAL_slope,MEAN1_FSX_HC/ICV_BL_3months,MEAN1_FSX_HC/ICV_slope,MEAN1_Gender,MEAN1_Handedness,MEAN1_NPITOTAL_AV45_6MTHS,MEAN1_NPITOTAL_slope,MEAN1_UW_EF_BL_3months,MEAN1_UW_EF_slope,MEAN1_UW_MEM_BL_3months,MEAN1_UW_MEM_slope,MEAN1_WMH_percentOfICV_AV45_6MTHS,MEAN1_WMH_percentOfICV_slope,MEAN2_APOE4_BIN,MEAN2_Age@AV45,MEAN2_CORTICAL_SUMMARY_change,MEAN2_CORTICAL_SUMMARY_post,MEAN2_CORTICAL_SUMMARY_prior,MEAN2_CSF_ABETA_closest_AV45,MEAN2_CSF_ABETA_slope,MEAN2_CSF_TAU_closest_AV45,MEAN2_CSF_TAU_slope,MEAN2_FAQTOTAL_AV45_6MTHS,MEAN2_FAQTOTAL_slope,MEAN2_FSX_HC/ICV_BL_3months,MEAN2_FSX_HC/ICV_slope,MEAN2_Gender,MEAN2_Handedness,MEAN2_NPITOTAL_AV45_6MTHS,MEAN2_NPITOTAL_slope,MEAN2_UW_EF_BL_3months,MEAN2_UW_EF_slope,MEAN2_UW_MEM_BL_3months,MEAN2_UW_MEM_slope,MEAN2_WMH_percentOfICV_AV45_6MTHS,MEAN2_WMH_percentOfICV_slope,PVALUE_APOE4_BIN,PVALUE_Age@AV45,PVALUE_CORTICAL_SUMMARY_change,PVALUE_CORTICAL_SUMMARY_post,PVALUE_CORTICAL_SUMMARY_prior,PVALUE_CSF_ABETA_closest_AV45,PVALUE_CSF_ABETA_slope,PVALUE_CSF_TAU_closest_AV45,PVALUE_CSF_TAU_slope,PVALUE_FAQTOTAL_AV45_6MTHS,PVALUE_FAQTOTAL_slope,PVALUE_FSX_HC/ICV_BL_3months,PVALUE_FSX_HC/ICV_slope,PVALUE_Gender,PVALUE_Handedness,PVALUE_NPITOTAL_AV45_6MTHS,PVALUE_NPITOTAL_slope,PVALUE_UW_EF_BL_3months,PVALUE_UW_EF_slope,PVALUE_UW_MEM_BL_3months,PVALUE_UW_MEM_slope,PVALUE_WMH_percentOfICV_AV45_6MTHS,PVALUE_WMH_percentOfICV_slope
20.0,55.0,0.0971,75.9213647833,-0.0223946980427,0.883970848144,0.972802247612,209.12748,-10.041233905,52.4987,0.02046798,3.1815,2.3600417,0.00467181555556,-0.000127115,1.6996,1.0983,2.481,1.64275757143,0.3776357,-0.240104495,0.719545,-0.13723325125,0.00837688333333,0.000209183333333,0.2945,72.65019766,-0.0410315829089,0.786025243171,0.825532999203,229.5835,7.76287115,63.1190444444,1.189620215,0.6707,0.0168706333333,0.00487699375,-9.46271428571e-05,1.5092,1.1005,0.546285714286,0.2574619125,0.6625748,0.0603241488889,0.7774759,0.0512909044444,0.007291915,0.00208364,0.990862865627,0.995387132738,0.995387132738,0.995387132738,0.0506534395547,0.981108138115,0.0,0.981002303,0.995387132738,0.990873913408,0.880199622671,0.995387132738,0.995387132738,0.995387132738,1.0,0.87755587383,0.990873913408,0.995387132738,0.345463735101,0.995387132738,0.902551443667,0.995387132738,0.995387132738
47.0,21.0,0.500611111111,72.2044952313,0.0328542458522,0.96502644996,0.870424644299,168.320993333,-4.94167245333,72.6596714286,3.735205735,1.16461111111,0.693310511111,0.0052316025,-1.72335714286e-05,1.66905555556,1.05372222222,4.1926,2.0528910125,0.557765388889,-0.0177976855556,0.739499944444,-0.0263165144444,0.00582448058824,8.24442857143e-05,0.0,76.2283060333,0.055337566785,1.00409238535,0.888194592075,156.73225,-7.375725276,72.747125,0.280580652,4.48066666667,0.0332296,0.004621675,-6.847375e-05,1.22133333333,1.10711111111,4.09328571429,-1.220934575,0.509504777778,-0.01638969875,0.314847222222,0.0482286175,0.00633469142857,0.000360438333333,0.0618058811336,0.726115527457,0.481742563431,0.997725378339,0.998362808131,0.997725378339,0.997725378339,0.999948562656,0.937507628629,0.23988284945,0.997725378339,0.71872808293,0.993097421688,0.283045042257,0.998362808131,0.999948562656,0.990998740049,0.999906330063,0.999948562656,0.71872808293,0.998362808131,0.999906330063,0.997725378339
47.0,55.0,0.498111111111,72.171499625,0.0324850599524,0.964715243192,0.870847560489,168.532553333,-4.975636745,72.7885071429,3.76469649833,1.18272222222,0.673521566667,0.0052283775,-1.7585e-05,1.67266666667,1.0565,4.31173333333,2.08955325625,0.567573611111,-0.0201708655556,0.735943333333,-0.02625293,0.00554060294118,8.79828571429e-05,0.312,72.68721127,-0.040847522462,0.789623345403,0.825408104378,228.590744444,7.883271775,62.9690888889,1.178814045,0.7206,0.0133169888889,0.00488229125,-9.58242857143e-05,1.4977,1.0992,0.561714285714,0.2443195875,0.6641439,0.0604560677778,0.7751647,0.0490690122222,0.007149291,0.00198173625,0.993039286727,0.998522443535,0.0,0.0164697585439,0.955795363546,0.0,0.0,0.998134179846,0.998522443535,0.998522443535,0.998134179846,0.98761414346,0.87385534923,0.998134179846,0.998522443535,0.81123393777,0.998522443535,0.998522443535,0.998522443535,0.998522443535,0.998522443535,0.998522443535,0.98761414346
53.0,55.0,0.276571428571,77.60755445,0.0679577573036,1.17105252525,0.966034888972,145.9063,-3.71787362,122.262442857,12.743465955,2.52385714286,1.09595726667,0.004818228,-0.000318486,1.71957142857,1.0,5.5564,1.93661246667,-0.0247701428571,-0.09457596,0.350922714286,-0.09341348,0.006756728,-0.00138458,0.3037,72.61428926,-0.0405241067716,0.787421353382,0.821244481811,229.129944444,7.78213525,63.1161666667,1.157201705,0.6883,0.0224558,0.0048786625,-9.544e-05,1.5032,1.102,0.581142857143,0.2578402375,0.6626721,0.0570145855556,0.7728654,0.0488797511111,0.007161087,0.00196156125,0.99387352212,0.859951518916,0.0,0.0,0.163359466424,0.0,0.0,0.0,0.889388227068,0.889388227068,0.680006015597,0.99387352212,0.44165368762,0.899577185667,0.899577185667,0.837341315222,0.859951518916,0.565326769611,0.859951518916,0.848153354319,0.882111678134,0.99387352212,0.879669666974
47.0,20.0,0.501555555556,72.2128507,0.032754807219,0.965365808413,0.870948828924,168.525693333,-4.987921155,72.9526714286,3.760508975,1.16833333333,0.719122094444,0.005237029375,-1.55071428571e-05,1.66361111111,1.05394444444,4.3168,2.01264121875,0.564154944444,-0.0177240383333,0.735403388889,-0.0279616616667,0.00564889294118,8.23764285714e-05,0.1001,76.0323544833,-0.0205236759795,0.883510789541,0.974669382684,209.3686,-10.143813355,52.25428,0.01254494,3.3081,2.44563358571,0.00467824,-0.000128346666667,1.6967,1.0948,2.4515,1.6269185,0.3736454,-0.2410889375,0.7126978,-0.13794950875,0.00833705333333,0.000198885,0.329661808245,0.976941354721,0.553694701114,0.976941354721,0.0419160120909,0.049186907224,0.0623312326476,0.918454045832,0.976941354721,0.976941354721,0.964044650611,0.69723877298,0.489009470135,0.997003519981,0.997003519981,0.992627197758,0.997003519981,0.996560159801,0.736193817376,0.997003519981,0.991525449201,0.996560159801,0.997003519981
36.0,47.0,0.684210526316,70.7095669053,0.0479191811222,1.12144003837,0.989290631502,145.182611765,-1.9870580475,105.60869375,4.09253885,2.95989473684,1.52067717368,0.00466608833333,5.99661111111e-05,1.31352631579,1.05210526316,5.82964705882,-1.06873099474,0.362883263158,-0.0776679794737,0.173133894737,-0.110028086316,0.00374511333333,0.000123356111111,0.497722222222,72.2200556438,0.0325036988635,0.965466288298,0.870201302707,168.640346667,-4.951033395,72.4407285714,3.70910391667,1.18705555556,0.676150788889,0.005220383125,-1.63935714286e-05,1.66622222222,1.05194444444,4.2666,2.02109748125,0.558075166667,-0.0196290355556,0.737314611111,-0.0229573966667,0.00553709588235,7.11014285714e-05,0.966133584197,0.995818577631,0.963173126144,0.00526671566471,0.00114936772132,0.0766609946942,0.849069106363,0.464387607514,0.995818577631,0.341311844753,0.98545936284,0.312133178762,0.995818577631,0.318400154216,0.995818577631,0.995818577631,0.849069106363,0.995818577631,0.995818577631,0.00919945707073,0.98545936284,0.995818577631,0.995818577631
47.0,53.0,0.495722222222,72.1275715938,0.0328425086335,0.964731712893,0.870951788874,168.276893333,-4.93445586,73.1507071429,3.72865859167,1.165,0.692397722222,0.00523502625,-1.73442857143e-05,1.66094444444,1.05705555556,4.2742,2.00174926875,0.555175277778,-0.0196418461111,0.732585555556,-0.0198611416667,0.00564937882353,7.28564285714e-05,0.284285714286,77.8461719667,0.0682814622963,1.17040883372,0.96433169467,146.143328571,-3.68600552,122.191328571,12.833399925,2.62585714286,1.10411948333,0.00481957,-0.000320556,1.71571428571,1.0,5.5744,1.91991666667,-0.0151111428571,-0.08681232,0.361460714286,-0.09357014,0.00656018,-0.001372814,0.985972574766,0.820582036594,0.163359466424,0.00022997470177,0.16169737699,0.693685408196,0.996348400767,0.0100712699705,0.949111598971,0.985972574766,0.997563771389,0.984795777479,0.0271525914134,0.997563771389,0.996348400767,0.997563771389,0.997563771389,0.776949662795,0.996573673277,0.927424482543,0.997563771389,0.997563771389,0.0660352160583
36.0,21.0,0.683842105263,70.7958423158,0.0481937816768,1.12374141693,0.989501323044,145.035323529,-1.971022525,105.77683125,4.028608685,2.94457894737,1.49609674211,0.004667375,6.66766666667e-05,1.31936842105,1.05436842105,5.84035294118,-1.01223762105,0.378956578947,-0.0779598752632,0.172988631579,-0.110594822105,0.00372080166667,0.000122591666667,0.0,76.2641496889,0.0556205296555,1.00409474469,0.887879773355,157.6268625,-7.243161186,72.8652125,0.293478852,4.464,0.0243203625,0.00462718625,-6.93275e-05,1.22344444444,1.11333333333,4.15171428571,-1.1496459375,0.530192222222,-0.01155417875,0.306998222222,0.04809809125,0.00636706714286,0.000345048333333,0.00022997470177,0.813004458093,0.998171134944,0.626898894034,0.215316229044,0.986298831528,0.803426907591,0.813004458093,0.9813352465,0.9813352465,0.849428245583,0.998171134944,0.998171134944,0.998171134944,0.998171134944,0.998171134944,0.998171134944,0.998171134944,0.997506831066,0.997506831066,0.0779071291322,0.740510384817,0.921143951698
36.0,55.0,0.680789473684,70.8471658211,0.0477885154168,1.12426063426,0.989778999497,145.228341176,-1.9246648875,106.00358125,4.09664048875,2.94521052632,1.52994498947,0.00466069333333,6.10833333333e-05,1.31868421053,1.05394736842,5.88564705882,-1.05899521053,0.362804736842,-0.0778881863158,0.176181210526,-0.107794598421,0.00369243944444,0.000120681666667,0.2975,72.57419566,-0.0408547743646,0.78408867199,0.823897870597,228.668266667,7.70507885,62.9168111111,1.157201705,0.709,0.0271291888889,0.00489374875,-9.32685714286e-05,1.5049,1.0986,0.545714285714,0.25256255,0.6655623,0.0533527322222,0.7783688,0.0483995266667,0.007088486,0.00191433,0.358565519338,0.953057438702,0.0,0.0,0.00099952514247,0.0,0.0471566431688,0.218745666069,0.953057438702,0.193772029949,0.642933173417,0.937193864339,0.953057438702,0.937193864339,0.953057438702,0.587737077059,0.776916437603,0.937193864339,0.705567511433,0.00113938460925,0.298623983131,0.824550870247,0.824550870247
55.0,21.0,0.3087,72.64425328,-0.0401521569007,0.783222524324,0.824711147861,228.882644444,7.6183904,63.1548,1.286875745,0.7044,0.0209442777778,0.0048803225,-9.45371428571e-05,1.5012,1.0946,0.603428571429,0.2548881125,0.662502,0.0585654977778,0.7741039,0.0498884166667,0.007193197,0.0018828175,0.0,76.2902639667,0.0555726013894,1.00664875906,0.889113116123,157.5833875,-7.302866608,72.6116875,0.292822732,4.45955555556,0.0377773875,0.00464244125,-6.791e-05,1.21877777778,1.11355555556,4.073,-1.2012943625,0.531351666667,-0.01191962875,0.320293888889,0.04595341375,0.00633546857143,0.000352791666667,0.587677567498,0.715022029834,0.0,0.0626556430754,0.911208201083,0.0,0.0,0.992539596411,0.999164672675,0.261388321312,0.9995155599,0.992436611168,0.996686974584,0.931554922608,0.999164672675,0.880856740179,0.931554922608,0.998508657844,0.995462759397,0.449511971699,0.9995155599,0.999164672675,0.995462759397
