BASALGANGLIA,BRAIN_STEM,CEREBGM,CEREBRAL_WHITE,CEREBWM,CINGULATE,FRONTAL,LIMBIC,MEDIALOCCIPITAL,OCCIPITAL,PARIETAL,SENSORY,TEMPORAL,mean_suvr,pattern
0.0560323991783,0.113156824007,0.0597756362445,0.118394398159,0.115679523207,0.0658638560904,0.0709467839193,0.055562210674,0.0609798017379,0.0753407572838,0.0668614146395,0.0731552560121,0.0682511388482,0.962911173013,0.0
0.0532451383885,0.0975078858849,0.0483151272824,0.101672327322,0.0997058239534,0.0936401997685,0.0905905101458,0.0553176439413,0.0580455063319,0.0730360054147,0.0866465989836,0.0614868909605,0.0807903416224,1.50818352038,3.0
0.0429441613518,0.0780869864453,0.0471183287481,0.0844850244938,0.0789687568722,0.078028109658,0.0862595010327,0.0614987597719,0.0908636823161,0.0986678055046,0.0921046080476,0.0764689584482,0.0845053173097,1.64585235107,4.0
0.0651618475658,0.114412431386,0.0595420585407,0.118922600876,0.114082388063,0.0751329440097,0.0752598551131,0.0609417468971,0.0588191610529,0.0545230261529,0.0645264287891,0.0729620236976,0.0657134878563,0.991430487732,1.0
0.0525356374037,0.0990540533762,0.0556869831412,0.11765957601,0.102413297672,0.0729142084909,0.0834231700065,0.0471274247082,0.0508819831329,0.0812095112534,0.0780576858745,0.095450466065,0.063586002866,1.19241902299,8.0
0.0556591691528,0.0733921866287,0.0425337514088,0.0768696486701,0.0739083165512,0.0912198810941,0.0980968803255,0.0593319309202,0.0754227449875,0.0876454034698,0.0959459623078,0.082547129746,0.0874269947374,1.96849003779,12.0
0.0439328529405,0.101272143865,0.0499409451909,0.105092173359,0.102646102753,0.0627247340355,0.0699468167379,0.0496373822991,0.0797421676316,0.114268747546,0.0823558717476,0.0626522151837,0.0757878467108,1.20085232833,15.0
0.0648864857451,0.0840631793523,0.0463030689596,0.0874752321433,0.0833592773396,0.0954007359764,0.0979893336618,0.0630198540682,0.0632015594463,0.0636020608849,0.0890677693738,0.081375157676,0.0802562853726,1.72788870144,16.0
0.0547524550019,0.0769393554621,0.0411881630612,0.084190813565,0.0780363320875,0.0943153055473,0.107968727122,0.0553710021638,0.0586699450597,0.0780522589465,0.100205613931,0.085020527195,0.0852895008569,2.10003759688,18.0
0.051792932266,0.0938809387934,0.0549960754708,0.0970242532727,0.0949281286095,0.0775669508773,0.0775367541258,0.0549940640121,0.0710950072641,0.0898385551537,0.0853173310163,0.0779784959625,0.0730505131758,1.26381379934,19.0
0.0505891080074,0.0667380986761,0.0403045067833,0.071182692036,0.0673458806189,0.088482341456,0.0998830613381,0.0536287804209,0.0772360031296,0.100194198954,0.105029496534,0.0928946717434,0.0864911603022,2.17070214639,23.0
0.0587082421681,0.100635978389,0.0533728274527,0.105950785111,0.1007328473,0.0840865261362,0.0970509644301,0.0579183196007,0.0555431101012,0.0662809800625,0.0757626252888,0.0711636191547,0.0727931748045,1.36236448025,6.0
0.0450699020669,0.0659994829732,0.0423057049365,0.0690427190443,0.0669010902222,0.0800983818791,0.0900790262655,0.0534182916611,0.0990943413039,0.118531611973,0.0970585644339,0.0864170527929,0.0859838304473,1.9742950966,42.0
0.0503190226706,0.105024864201,0.0594462278541,0.111297448205,0.105822948783,0.0645936046167,0.0764357578837,0.0514418301571,0.0603575198067,0.0891512644136,0.0747901331111,0.080444009115,0.0708753691821,1.07244551131,7.0
