,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
5_RANK,CTX_ROSTRALMIDDLEFRONTAL,CTX_SUPERIORPARIETAL,CTX_CAUDALMIDDLEFRONTAL,CTX_PARSTRIANGULARIS,CTX_POSTCENTRAL,CTX_INFERIORPARIETAL,CTX_LATERALOCCIPITAL,CTX_PARSORBITALIS,CTX_PARACENTRAL,CTX_PRECENTRAL,CTX_PARSOPERCULARIS,CTX_PRECUNEUS,CTX_PERICALCARINE,CTX_SUPERIORFRONTAL,CTX_SUPRAMARGINAL,CTX_FRONTALPOLE,CTX_BANKSSTS,CTX_CUNEUS,CTX_TRANSVERSETEMPORAL,CTX_POSTERIORCINGULATE,CTX_MEDIALORBITOFRONTAL,CTX_MIDDLETEMPORAL,CTX_CAUDALANTERIORCINGULATE,CTX_LATERALORBITOFRONTAL,CTX_INFERIORTEMPORAL,CTX_ROSTRALANTERIORCINGULATE,CTX_SUPERIORTEMPORAL,CTX_LINGUAL,CTX_FUSIFORM,CTX_ISTHMUSCINGULATE,CTX_PARAHIPPOCAMPAL,CTX_INSULA,CTX_TEMPORALPOLE,THALAMUS_PROPER,CAUDATE,PUTAMEN,PALLIDUM,CTX_ENTORHINAL,AMYGDALA,ACCUMBENS_AREA,CEREBELLUM_CORTEX,HIPPOCAMPUS
5_UPTAKE,1.9803620305371668,1.9594024946355777,1.913267393302785,1.912648727934354,1.9017448680941165,1.8760579559006965,1.823198418521023,1.8170043729237182,1.8051506868886682,1.7135471869196248,1.7101622670078231,1.7012221751749173,1.7009941756790343,1.6984844100200944,1.678940450434654,1.648760615327193,1.639642883107955,1.6250537518558004,1.5556482037191177,1.5442736195402174,1.493857827079503,1.470292830871958,1.455252464768734,1.4359504307995183,1.3822305181588017,1.3642220755931036,1.3358225584330259,1.2981106475050055,1.211904330072097,1.2077314899965992,0.9983286475407004,0.9834119157159454,0.9753439954328044,0.8785048237274318,0.8521537221366283,0.8341367438936638,0.7656705345238316,0.7133016675702899,0.6972382952712461,0.6690182924597436,0.6576067633651098,0.6469778945768138
8_RANK,CTX_CAUDALANTERIORCINGULATE,CTX_PARACENTRAL,CTX_POSTERIORCINGULATE,CTX_TRANSVERSETEMPORAL,CTX_POSTCENTRAL,CTX_ISTHMUSCINGULATE,CTX_PARSORBITALIS,CTX_CAUDALMIDDLEFRONTAL,CTX_ROSTRALANTERIORCINGULATE,THALAMUS_PROPER,CTX_PARSTRIANGULARIS,CTX_PRECENTRAL,PALLIDUM,CTX_ROSTRALMIDDLEFRONTAL,CTX_LATERALORBITOFRONTAL,CTX_SUPERIORFRONTAL,CTX_MEDIALORBITOFRONTAL,CTX_PARSOPERCULARIS,CTX_SUPERIORPARIETAL,CAUDATE,CTX_TEMPORALPOLE,CTX_ENTORHINAL,CTX_SUPRAMARGINAL,CTX_FRONTALPOLE,CTX_PRECUNEUS,CTX_SUPERIORTEMPORAL,CTX_CUNEUS,CTX_INFERIORPARIETAL,CTX_MIDDLETEMPORAL,CTX_INFERIORTEMPORAL,CTX_LATERALOCCIPITAL,CTX_BANKSSTS,CTX_PARAHIPPOCAMPAL,HIPPOCAMPUS,CTX_INSULA,CTX_FUSIFORM,CEREBELLUM_CORTEX,CTX_LINGUAL,PUTAMEN,AMYGDALA,CTX_PERICALCARINE,ACCUMBENS_AREA
8_UPTAKE,1.0120699341449588,0.9453803102143767,0.9420749158636865,0.9019561351160734,0.8987190809931079,0.8923782773857025,0.8894823271821443,0.8887822294420709,0.888762395647448,0.8883164881874854,0.8868424115151237,0.8801138962861176,0.8592694208494818,0.8567607883747526,0.8512890902309963,0.8441151391799866,0.8397509399348155,0.8395468259256951,0.8223376963946604,0.8128131987287887,0.7998993536341968,0.7836575364981904,0.7737221508222495,0.7626093260778036,0.7526534672674274,0.7469072269896097,0.7451331617327098,0.7380513840837913,0.7231498351501873,0.6985499618753797,0.6952819473743114,0.687190514286213,0.6805670737486864,0.6796992796255733,0.6743435199587544,0.6403216280850605,0.6348079399753538,0.6172341221936766,0.5970101628032592,0.5585624158484488,0.39232022164822977,0.24492018720771458
11_RANK,CTX_PARSORBITALIS,PALLIDUM,CTX_LATERALORBITOFRONTAL,CTX_LATERALOCCIPITAL,CTX_PARACENTRAL,THALAMUS_PROPER,CTX_FRONTALPOLE,CTX_PARSTRIANGULARIS,CTX_TEMPORALPOLE,CTX_POSTCENTRAL,CTX_PRECENTRAL,CTX_ROSTRALMIDDLEFRONTAL,CTX_CUNEUS,CTX_CAUDALMIDDLEFRONTAL,CTX_SUPERIORPARIETAL,CTX_PARSOPERCULARIS,CTX_INFERIORTEMPORAL,CTX_TRANSVERSETEMPORAL,CTX_MIDDLETEMPORAL,CTX_SUPRAMARGINAL,CTX_ROSTRALANTERIORCINGULATE,CTX_INFERIORPARIETAL,CTX_CAUDALANTERIORCINGULATE,CTX_ISTHMUSCINGULATE,CTX_MEDIALORBITOFRONTAL,CTX_SUPERIORFRONTAL,CTX_BANKSSTS,CTX_SUPERIORTEMPORAL,CTX_ENTORHINAL,CTX_FUSIFORM,CTX_PRECUNEUS,CTX_POSTERIORCINGULATE,HIPPOCAMPUS,CEREBELLUM_CORTEX,CTX_LINGUAL,CAUDATE,CTX_INSULA,CTX_PARAHIPPOCAMPAL,AMYGDALA,PUTAMEN,CTX_PERICALCARINE,ACCUMBENS_AREA
11_UPTAKE,0.8341953651390576,0.787385139589623,0.7525469846037773,0.744850402364941,0.738782849333903,0.73354027305796,0.7305675936612214,0.7269790243315233,0.7180477468355602,0.7146705817590717,0.6987153818438274,0.6894083963984572,0.6825707810526674,0.6772306380833647,0.6735711437765409,0.6734792698088395,0.6702961155119075,0.6698334489645978,0.6581970748453979,0.6579389336143487,0.6550253339789304,0.6544047880151036,0.6525525365395343,0.6510263969628656,0.6410820666897001,0.636165391369242,0.6355989935144936,0.6292530189418792,0.6248978558199193,0.6178804601819803,0.6131951154177268,0.5909654569132892,0.5789896995851529,0.5667620977979457,0.5557915854247387,0.5362937113096845,0.5088423398511354,0.49410008122617893,0.47154181165804615,0.46960619477638765,0.42593851673302396,0.15737248675795867
12_RANK,CTX_LATERALOCCIPITAL,CTX_LATERALORBITOFRONTAL,CTX_CUNEUS,CTX_INFERIORTEMPORAL,CTX_PARSORBITALIS,CTX_FUSIFORM,CTX_INFERIORPARIETAL,CTX_FRONTALPOLE,CTX_SUPERIORPARIETAL,CTX_PERICALCARINE,CTX_PRECUNEUS,CTX_MIDDLETEMPORAL,CTX_ISTHMUSCINGULATE,CTX_PARSTRIANGULARIS,CTX_ROSTRALMIDDLEFRONTAL,CTX_BANKSSTS,CTX_MEDIALORBITOFRONTAL,PALLIDUM,CTX_LINGUAL,CTX_PARSOPERCULARIS,CTX_SUPRAMARGINAL,CTX_POSTCENTRAL,CTX_CAUDALMIDDLEFRONTAL,CTX_PARAHIPPOCAMPAL,CTX_ROSTRALANTERIORCINGULATE,CTX_PRECENTRAL,CTX_PARACENTRAL,CTX_SUPERIORFRONTAL,CTX_ENTORHINAL,CTX_POSTERIORCINGULATE,CTX_TEMPORALPOLE,THALAMUS_PROPER,CTX_CAUDALANTERIORCINGULATE,CTX_SUPERIORTEMPORAL,HIPPOCAMPUS,CEREBELLUM_CORTEX,CTX_INSULA,AMYGDALA,CTX_TRANSVERSETEMPORAL,PUTAMEN,CAUDATE,ACCUMBENS_AREA
12_UPTAKE,1.2182232328653924,1.1127341706641267,1.0936228137620276,1.079696583179749,1.07920161827981,1.0246535964825005,1.0105704186378306,0.9978425480125636,0.9780253688060894,0.9718493579077169,0.9139351685560195,0.8928681053820154,0.8873914715945901,0.8807131842257968,0.8728673338848517,0.865340658857098,0.8498695355958421,0.8488252993767881,0.8473276891256497,0.8410638868560181,0.8387496833960996,0.821138617758738,0.7906749517809454,0.7722113053152942,0.7666842075286162,0.7650294617864872,0.7516134054413289,0.7425512168659419,0.7386276924576719,0.7351380789104452,0.6949474871547936,0.6616565170944302,0.6546855352635141,0.6541852475186005,0.6237021991995998,0.5688329685574196,0.54797610284013,0.4981848059744415,0.493730256308864,0.4434910391893406,0.4240125777691205,0.07960675931502528
16_RANK,CTX_PARSORBITALIS,CTX_FRONTALPOLE,CTX_LATERALOCCIPITAL,CTX_POSTCENTRAL,CTX_LATERALORBITOFRONTAL,CTX_ROSTRALMIDDLEFRONTAL,CTX_PARSTRIANGULARIS,CTX_SUPERIORPARIETAL,CTX_PRECENTRAL,CTX_PARACENTRAL,CTX_INFERIORPARIETAL,CTX_CAUDALMIDDLEFRONTAL,CTX_INFERIORTEMPORAL,CTX_SUPRAMARGINAL,PALLIDUM,CTX_TEMPORALPOLE,CTX_CUNEUS,CTX_MIDDLETEMPORAL,CTX_PARSOPERCULARIS,CTX_SUPERIORFRONTAL,THALAMUS_PROPER,CTX_ROSTRALANTERIORCINGULATE,CTX_CAUDALANTERIORCINGULATE,CTX_SUPERIORTEMPORAL,CTX_BANKSSTS,CTX_MEDIALORBITOFRONTAL,CTX_ISTHMUSCINGULATE,CTX_PRECUNEUS,CTX_FUSIFORM,CTX_ENTORHINAL,CTX_POSTERIORCINGULATE,CEREBELLUM_CORTEX,CTX_LINGUAL,HIPPOCAMPUS,CTX_TRANSVERSETEMPORAL,CTX_PARAHIPPOCAMPAL,CAUDATE,CTX_INSULA,CTX_PERICALCARINE,AMYGDALA,PUTAMEN,ACCUMBENS_AREA
16_UPTAKE,1.011074664524071,0.9337902802007166,0.9248845388991362,0.8558418749284372,0.8476801947173651,0.8353767700091971,0.8335665989971148,0.8333059003044827,0.8093871595514828,0.8031001335170463,0.7938908451164017,0.7843747562610445,0.7714935319357421,0.7690446926812904,0.7632163231165701,0.7623968786894337,0.7592427853766159,0.7569157189164278,0.7309643706979387,0.7178014057967943,0.6976280369754096,0.6851211371439053,0.6802872430197061,0.6701278649217304,0.6693901091253306,0.663153804887371,0.6624605153957136,0.6524447113467058,0.6456039483159557,0.6401789034200671,0.6329132109973159,0.6007934032604568,0.5870790210051821,0.5756640494183709,0.5599472066506462,0.5147675706668355,0.5066759862657667,0.48836089068896116,0.4743624700551757,0.44809123641394166,0.44719269519137855,0.13148578800649097
17_RANK,CTX_ROSTRALMIDDLEFRONTAL,CTX_PRECUNEUS,CTX_MEDIALORBITOFRONTAL,CTX_ROSTRALANTERIORCINGULATE,CTX_TRANSVERSETEMPORAL,CTX_CAUDALANTERIORCINGULATE,CTX_LATERALORBITOFRONTAL,CTX_PARSORBITALIS,CTX_SUPERIORFRONTAL,CTX_CAUDALMIDDLEFRONTAL,CTX_PARSOPERCULARIS,CTX_PARSTRIANGULARIS,CTX_BANKSSTS,CTX_POSTERIORCINGULATE,CTX_ISTHMUSCINGULATE,CTX_PARACENTRAL,CTX_SUPERIORPARIETAL,CTX_INFERIORPARIETAL,CTX_SUPRAMARGINAL,CTX_FRONTALPOLE,CTX_POSTCENTRAL,CTX_SUPERIORTEMPORAL,CTX_INFERIORTEMPORAL,CTX_PRECENTRAL,CTX_MIDDLETEMPORAL,CTX_FUSIFORM,CTX_TEMPORALPOLE,CAUDATE,CTX_INSULA,THALAMUS_PROPER,CTX_LATERALOCCIPITAL,CTX_PERICALCARINE,PALLIDUM,CTX_PARAHIPPOCAMPAL,CTX_ENTORHINAL,CTX_LINGUAL,CTX_CUNEUS,PUTAMEN,AMYGDALA,HIPPOCAMPUS,ACCUMBENS_AREA,CEREBELLUM_CORTEX
17_UPTAKE,1.3688092443915565,1.363496108177237,1.3601789005646387,1.3429559290045654,1.3400455982938413,1.3210322705210624,1.3019795522097188,1.2922603304257632,1.2848822684473478,1.284031467516896,1.2713371386295844,1.2633561795719328,1.2573931918104977,1.2556293659213196,1.206070376919734,1.205955266164157,1.188446059331224,1.174217302419953,1.1598480622270837,1.1472918549731361,1.1430535503532404,1.0995783314666479,1.093341519503578,1.051820089306604,1.051593839872309,1.0031269843621005,0.9557108849222686,0.9519766801879757,0.9334769958360308,0.9085112462748044,0.8886567042261874,0.8224356758166854,0.8204001359371762,0.8178471413551198,0.7987616765139587,0.7964567569433854,0.7848573491751163,0.7813784400058356,0.7571724774187133,0.7304495749172223,0.6774267572365651,0.5938686577586869
24_RANK,PALLIDUM,THALAMUS_PROPER,CTX_PARSORBITALIS,CTX_LATERALORBITOFRONTAL,CTX_TRANSVERSETEMPORAL,CTX_TEMPORALPOLE,CTX_MEDIALORBITOFRONTAL,CTX_ROSTRALANTERIORCINGULATE,CTX_PARSTRIANGULARIS,CTX_PARACENTRAL,CTX_CAUDALANTERIORCINGULATE,CTX_PARSOPERCULARIS,CTX_SUPERIORFRONTAL,CTX_CAUDALMIDDLEFRONTAL,CTX_PRECENTRAL,CTX_ISTHMUSCINGULATE,CTX_POSTCENTRAL,CTX_ROSTRALMIDDLEFRONTAL,CTX_SUPERIORTEMPORAL,CTX_BANKSSTS,HIPPOCAMPUS,CTX_INFERIORTEMPORAL,CTX_CUNEUS,CAUDATE,CTX_FRONTALPOLE,CTX_FUSIFORM,CTX_SUPRAMARGINAL,CTX_PRECUNEUS,CTX_MIDDLETEMPORAL,CTX_ENTORHINAL,CTX_SUPERIORPARIETAL,CTX_POSTERIORCINGULATE,CTX_INFERIORPARIETAL,CEREBELLUM_CORTEX,CTX_INSULA,AMYGDALA,CTX_LATERALOCCIPITAL,PUTAMEN,CTX_LINGUAL,CTX_PARAHIPPOCAMPAL,CTX_PERICALCARINE,ACCUMBENS_AREA
24_UPTAKE,0.7857177275006884,0.7519564099888038,0.7456282198147914,0.7394541216704912,0.712563821193068,0.6638592151346491,0.6580175966646168,0.6570947755976154,0.6545852764112139,0.6534626686013708,0.6521496424480314,0.6393459985867276,0.615484835614302,0.615266370287936,0.6045750592233785,0.6036809591092656,0.6029906963766815,0.598962137612438,0.5821847895745454,0.5814929351203829,0.57991341959384,0.5787139241861494,0.578064241545109,0.574171759217921,0.5693827338530596,0.5656578303356766,0.5653420014360729,0.5556391590670221,0.5483852616376576,0.5458447758540974,0.5456276529428363,0.5377723558893147,0.5285189142223371,0.5222411348029493,0.5095931976765302,0.5005058677055897,0.4970924812644955,0.4958077817819538,0.488192158186943,0.447808829622961,0.32399611555275415,0.17989921620289498
25_RANK,CTX_PARSORBITALIS,CTX_FRONTALPOLE,CTX_ROSTRALMIDDLEFRONTAL,CTX_LATERALORBITOFRONTAL,CTX_PARSTRIANGULARIS,CTX_MEDIALORBITOFRONTAL,CTX_PRECUNEUS,CTX_ROSTRALANTERIORCINGULATE,CTX_PARSOPERCULARIS,CTX_ISTHMUSCINGULATE,CTX_INFERIORPARIETAL,CTX_BANKSSTS,CTX_CAUDALMIDDLEFRONTAL,CTX_SUPERIORFRONTAL,CTX_CAUDALANTERIORCINGULATE,CTX_POSTERIORCINGULATE,CTX_SUPRAMARGINAL,CTX_INFERIORTEMPORAL,CTX_MIDDLETEMPORAL,CTX_SUPERIORPARIETAL,CTX_PARACENTRAL,CTX_SUPERIORTEMPORAL,CTX_POSTCENTRAL,CTX_LATERALOCCIPITAL,CTX_TEMPORALPOLE,CTX_FUSIFORM,CTX_TRANSVERSETEMPORAL,CTX_PRECENTRAL,PALLIDUM,THALAMUS_PROPER,CTX_INSULA,CTX_PARAHIPPOCAMPAL,CTX_ENTORHINAL,CAUDATE,CTX_CUNEUS,PUTAMEN,CTX_LINGUAL,HIPPOCAMPUS,AMYGDALA,ACCUMBENS_AREA,CTX_PERICALCARINE,CEREBELLUM_CORTEX
25_UPTAKE,1.420003638568528,1.4172403826019155,1.366494335147439,1.2838297669328307,1.276827591426556,1.2526101645439585,1.233807741704425,1.202012871541089,1.1741945647585483,1.1694084016070252,1.162180949220067,1.1446353022331446,1.1393510803778046,1.1297519193655914,1.1208235060739187,1.1051394627383648,1.0913379054619126,1.0682050427415173,1.06530254812975,1.0441180931820047,0.9603799893252117,0.9519942362864734,0.9150761138928704,0.9147200081699469,0.902181742625532,0.8751229680189889,0.8590368017287686,0.8315002773319283,0.7891707874523038,0.7843131000072944,0.7824200262409684,0.7351479911774116,0.7191686052646743,0.7152962455810695,0.6957053637729073,0.638505775847995,0.6196174350647798,0.6148375297079903,0.6073195340600758,0.5609409494785109,0.5570211042156573,0.5530437441302857
6_RANK,CTX_PARSTRIANGULARIS,CTX_POSTCENTRAL,CTX_PARSORBITALIS,CTX_PARACENTRAL,CTX_PRECENTRAL,CTX_ROSTRALMIDDLEFRONTAL,CTX_CAUDALMIDDLEFRONTAL,CTX_FRONTALPOLE,CTX_PARSOPERCULARIS,CTX_SUPRAMARGINAL,CTX_LATERALOCCIPITAL,CTX_SUPERIORPARIETAL,CTX_CAUDALANTERIORCINGULATE,CTX_INFERIORPARIETAL,CTX_SUPERIORFRONTAL,PALLIDUM,CTX_LATERALORBITOFRONTAL,CTX_ROSTRALANTERIORCINGULATE,CTX_POSTERIORCINGULATE,THALAMUS_PROPER,CTX_ISTHMUSCINGULATE,CTX_PRECUNEUS,CTX_MEDIALORBITOFRONTAL,CTX_BANKSSTS,CTX_CUNEUS,CTX_MIDDLETEMPORAL,CTX_SUPERIORTEMPORAL,CTX_TRANSVERSETEMPORAL,CTX_TEMPORALPOLE,CTX_INFERIORTEMPORAL,HIPPOCAMPUS,CEREBELLUM_CORTEX,CAUDATE,CTX_FUSIFORM,CTX_LINGUAL,CTX_INSULA,CTX_ENTORHINAL,PUTAMEN,CTX_PARAHIPPOCAMPAL,CTX_PERICALCARINE,AMYGDALA,ACCUMBENS_AREA
