GROUP1,0,0,1,1,2,3,3,3,4,8,8,12,12,16
GROUP2,17,25,4,5,12,8,12,6,5,12,6,16,6,6
,,,,,,,,,,,,,,
APOE4_BIN_PVALUE,0.00085,0.00485,0.00029,0.36413,0.4712,0.0139,0.26715,0.1413,0.62559,0.93706,0.56281,0.80701,0.81636,0.35816
APOE4_BIN_MEAN1,0.217222222222,0.217222222222,0.726380530973,0.726380530973,0.440354166667,0.561944444444,0.553722222222,0.557666666667,0.469745098039,0.235852941176,0.234970588235,0.258,0.2535,0.210939849624
APOE4_BIN_MEAN2,0.734791208791,0.67793220339,0.474196078431,0.563857142857,0.25425,0.234941176471,0.242,0.31075,0.575857142857,0.2505,0.311375,0.212413533835,0.311375,0.3114375
Age@AV45_PVALUE,0.49107,0.19207,0.40241,0.18704,0.81857,0.28663,0.51016,0.18183,0.29635,0.24372,0.87283,0.2342,0.06154,0.70956
Age@AV45_MEAN1,76.8510244,76.9218164125,74.63536935,74.6396196416,75.4199018065,73.8596709118,73.7931512529,73.8495474059,75.5359186723,71.416352503,71.4068747485,76.27974195,76.2953499,71.7920679843
Age@AV45_MEAN2,75.0899685686,73.3075788288,75.5914002021,78.2689647429,76.137572075,71.4596696606,76.203200425,71.1058970875,78.1943064286,76.406111975,71.0641675813,71.7816256,71.0659219937,71.1062285187
Gender_PVALUE,0.50215,0.30809,0.5671,0.60275,0.8589,1.0,0.70339,0.93329,0.49412,0.69901,0.92717,0.44082,0.66947,0.00552
Gender_MEAN1,1.32755555556,1.33788888889,1.52359388646,1.52360262009,1.4553125,1.389,1.39794444444,1.3955,1.57352941176,1.39058333333,1.39038888889,1.51375,1.51225,1.70776691729
Gender_MEAN2,1.23132967033,1.51233333333,1.5692745098,1.42185714286,1.51125,1.38886111111,1.4885,1.376375,1.41914285714,1.491,1.3744375,1.70537593985,1.3753125,1.3746875
Handedness_PVALUE,0.32954,0.41816,0.78042,0.54767,0.57432,0.73821,0.49343,0.64584,0.52643,0.56852,0.79251,0.62067,0.50283,0.77788
Handedness_MEAN1,1.0,1.0,1.07026200873,1.06963318777,1.10304166667,1.11138888889,1.11294444444,1.10888888889,1.0608627451,1.08275,1.08258333333,1.0,1.0,1.08160150376
Handedness_MEAN2,1.08703296703,1.06648333333,1.05939215686,1.0,1.0,1.08316666667,1.0,1.0606875,1.0,1.0,1.0644375,1.0817518797,1.064875,1.0633125
UW_MEM_BL_3months_PVALUE,0.03999,0.29442,0.72574,0.77626,0.31388,0.01819,0.47333,0.40073,0.90261,0.48043,0.10027,0.73713,0.80088,0.25074
UW_MEM_BL_3months_MEAN1,0.463886666667,0.473745888889,-0.135443039823,-0.135632331858,0.383732375,0.467390944444,0.465005722222,0.464969833333,-0.0967679019608,1.05487588235,1.0577455,0.7058745,0.71679325,0.813008792308
UW_MEM_BL_3months_MEAN2,-0.0305804505495,0.245888966667,-0.0991297254902,-0.06038,0.7264655,1.05753591176,0.711849,0.63990875,-0.0497882857143,0.72015075,0.6415836875,0.814907138462,0.6359701875,0.644205625
UW_MEM_slope_PVALUE,0.92353,0.73416,0.65754,0.10135,0.49069,0.13925,0.71873,0.74703,0.08087,0.4151,0.05405,0.8191,0.77819,0.33055
UW_MEM_slope_MEAN1,-0.15935401,-0.156454411111,-0.198668626279,-0.197088650791,-0.0563828853659,0.100609067222,0.101889066111,0.108534133333,-0.17259217875,-0.117205055484,-0.119096496774,0.014442325,0.003361315,-0.0112302272308
UW_MEM_slope_MEAN2,-0.169078722414,-0.125668022807,-0.172116,-0.439557231429,0.011106205,-0.119582601613,0.01393912,0.0500213806667,-0.436581688571,0.0070402225,0.0490925733333,-0.0117335599231,0.0475070106667,0.0507212186667
UW_EF_BL_3months_PVALUE,0.88482,0.7973,0.08869,0.45916,0.2033,0.21127,0.57712,0.31334,0.20978,0.88725,0.73028,0.74063,0.95167,0.56767
UW_EF_BL_3months_MEAN1,0.150846333333,0.148802888889,-0.29894760177,-0.297598849558,0.2595221875,0.4623495,0.463274166667,0.455747722222,-0.53312006,0.851559705882,0.856441823529,0.764899,0.77522325,0.6474421
UW_EF_BL_3months_MEAN2,0.110013175824,0.227812433333,-0.53724384,-0.0577545714286,0.7610595,0.857111470588,0.78366825,0.7562305,-0.030993,0.7562815,0.7493169375,0.645527261538,0.75747175,0.7568425625
UW_EF_slope_PVALUE,0.87049,0.88595,0.7435,0.18001,0.48703,0.0953,0.58863,0.48049,0.23023,0.58681,0.48829,0.70976,0.96305,0.50543
UW_EF_slope_MEAN1,-0.156935103333,-0.160144046667,-0.189332249531,-0.187951628357,-0.115402324634,0.105790993889,0.109736499444,0.104587247778,-0.210526865745,-0.114507346129,-0.114644185161,-0.01366952,-0.01061303,0.0389024788372
UW_EF_slope_MEAN2,-0.184732402209,-0.136090545439,-0.212558690213,-0.416736662857,-0.0058128225,-0.116206485161,-0.00650271,-0.0249534233333,-0.420595012857,-0.014532425,-0.0172154146667,0.0394965075969,-0.0185363046667,-0.0206031286667
WMH_percentOfICV_AV45_6MTHS_PVALUE,0.15783,0.20842,0.0034,0.83178,0.92769,0.28505,0.8139,0.41368,0.32188,0.57536,0.94067,0.55496,0.57002,0.90973
WMH_percentOfICV_AV45_6MTHS_MEAN1,0.00870021,0.00886424428571,0.0054419713369,0.00543764641711,0.00544309444444,0.007093024375,0.0068730175,0.006887879375,0.00962740073171,0.00431379888889,0.00433406481481,0.00570417333333,0.00571523,0.00402239761062
WMH_percentOfICV_AV45_6MTHS_MEAN2,0.00535023434211,0.00549375423077,0.00958373341463,0.00600785,0.00572081,0.00430020037037,0.00560863333333,0.00420210461538,0.00598835666667,0.00576970666667,0.00431101538462,0.00406524017699,0.00420004,0.00423841615385
WMH_percentOfICV_slope_PVALUE,0.13933,0.04327,0.18029,0.31074,0.12906,0.43248,0.14756,0.27291,0.87421,0.16566,0.82311,0.21196,0.165,0.26197
WMH_percentOfICV_slope_MEAN1,0.00183710875,0.00183620125,0.000208274011976,0.000203814670659,2.51511111111e-05,0.000277358571429,0.000303077857143,0.000296482857143,0.0008299715,-6.28118518519e-05,-7.93377777778e-05,0.001137675,0.00114975,0.000304008425926
WMH_percentOfICV_slope_MEAN2,0.000125804078947,0.000370283265306,0.000858988,0.001014974,0.0011676,-7.22737037037e-05,0.0011424,-0.000195198181818,0.001027142,0.001155,-0.000204206363636,0.000293069814815,-0.000191856363636,-0.000191020909091
CSF_TAU_closest_AV45_PVALUE,0.0168,0.08947,0.25786,0.15472,0.43673,0.0199,0.45241,0.78618,0.38418,0.01216,0.02689,0.05206,0.27805,0.09029
CSF_TAU_closest_AV45_MEAN1,71.7844375,72.569225,125.939960541,126.158575676,100.455318919,73.0821153846,72.9757923077,72.8062461538,114.484807692,52.783085,52.814535,83.98935,84.142275,57.6163735849
CSF_TAU_closest_AV45_MEAN2,122.687988889,105.05374375,114.02325641,92.9309285714,84.00385,52.763065,84.07965,70.8377076923,94.4975571429,84.166475,70.6506692308,57.5271028302,70.6049692308,70.5611307692
CSF_TAU_slope_PVALUE,0.46038,0.8673,0.69727,0.86822,0.14614,0.14914,0.23206,0.56646,0.74781,0.69107,0.4989,0.41255,0.34578,0.88255
CSF_TAU_slope_MEAN1,5.72773046667,5.74645468,1.75574242688,1.79632931271,3.37541607,4.072351926,4.178735466,4.17471773,0.0931859409091,-0.636279321,-0.714871173,-2.66247,-2.66247,1.40625392687
CSF_TAU_slope_MEAN2,1.287829402,6.73185563533,-0.172164831818,2.92334,-2.66247,-0.645989303,-2.66247,2.07363871,2.92334,-2.66247,1.92005756,1.3926972775,1.96169081,1.88076877667
CSF_ABETA_closest_AV45_PVALUE,0.0004,0.03182,0.95278,0.34002,0.1297,0.0,0.73784,0.0,0.35539,0.003,0.38211,0.04474,0.00014,0.07678
CSF_ABETA_closest_AV45_MEAN1,154.781488889,154.315966667,130.229761579,130.249351053,149.098902703,169.432828571,169.52055,169.208007143,130.481845238,224.15682,223.576885,173.606625,173.9418,213.884014019
CSF_ABETA_closest_AV45_MEAN2,132.182537333,135.632402,130.440330952,122.346257143,174.246275,224.079425,174.32285,233.852861538,122.037285714,174.288525,233.454276923,213.871940187,233.5809,233.931930769
CSF_ABETA_slope_PVALUE,0.43862,0.18421,0.36443,0.47017,0.04117,0.94719,0.0,0.0,0.63775,0.16614,0.03312,0.10423,0.0,0.01412
CSF_ABETA_slope_MEAN1,-4.27124504667,-4.22700889333,-1.13757571571,-1.20588037918,-4.86482174563,-4.771525684,-4.706106174,-4.7630755,-2.77312974818,-4.287037649,-4.546491833,-15.73276,-15.73276,-3.38263957667
CSF_ABETA_slope_MEAN2,-2.02906694269,-0.674773351333,-2.82839013364,-4.17597,-15.73276,-4.55529026,-15.73276,8.31666248667,-4.17597,-15.73276,8.32644021667,-3.44362458455,8.37734295333,8.24080049333
FSX_HC/ICV_BL_3months_PVALUE,0.25161,0.19607,0.89223,0.92592,0.64018,0.51956,0.46043,0.18234,0.88321,0.10781,0.00889,0.12156,0.91209,0.00294
FSX_HC/ICV_BL_3months_MEAN1,0.00440506777778,0.00440349555556,0.00422480323077,0.00422259471795,0.00465559075,0.00485859235294,0.00487605941176,0.00486244470588,0.00423984025641,0.00501285322581,0.00500700225806,0.00446873,0.0045017575,0.00512571918919
FSX_HC/ICV_BL_3months_MEAN2,0.00412669365854,0.00474366254902,0.00423724435897,0.00420919714286,0.0044969475,0.00500875258065,0.00447866,0.00444171066667,0.00418941857143,0.004482745,0.00443036266667,0.00512646486486,0.00444284,0.00444368
FSX_HC/ICV_slope_PVALUE,0.34745,0.2206,0.66632,0.63099,0.83487,0.49238,0.25875,0.08376,0.84669,0.75129,0.74662,0.3408,0.82337,0.27653
FSX_HC/ICV_slope_MEAN1,-3.4525e-05,-3.363875e-05,-0.000146434764706,-0.000145485647059,-9.90368421053e-05,-4.87193333333e-05,-5.14e-05,-5.14953333333e-05,-0.000122164571429,-9.2628e-05,-9.09428e-05,-0.0001212025,-0.00012529,-5.44414563107e-05
FSX_HC/ICV_slope_MEAN2,-0.000112939054054,-0.000102996382979,-0.000121875428571,-0.000103541666667,-0.0001257175,-8.84792e-05,-0.0001233,-0.000110406666667,-0.000108748333333,-0.000123725,-0.000111445833333,-5.52723300971e-05,-0.000110355833333,-0.000111404166667
FAQTOTAL_AV45_6MTHS_PVALUE,0.15592,0.64098,0.7074,0.7132,0.47924,0.40896,0.41267,0.92155,0.63162,0.51523,0.55479,0.68803,0.56704,0.10151
FAQTOTAL_AV45_6MTHS_MEAN1,2.65555555556,2.63644444444,7.85678070175,7.85918421053,2.6125625,2.96127777778,2.90161111111,2.83683333333,8.29239215686,1.76314285714,1.77274285714,0.7245,0.79125,1.30481954887
FAQTOTAL_AV45_6MTHS_MEAN2,5.82531868132,3.47963333333,8.25821568627,6.66628571429,0.765,1.78697142857,0.71775,2.7574375,6.55657142857,0.7935,2.6193125,1.32398496241,2.787625,2.6893125
FAQTOTAL_slope_PVALUE,0.24318,0.50257,0.05977,0.2283,0.46887,0.5857,0.24466,0.27194,0.7346,0.36322,0.56475,0.39882,0.29641,0.42633
FAQTOTAL_slope_MEAN1,1.14002416667,1.12188365556,2.37316572977,2.3526402707,0.448301914634,1.48148505556,1.53028963889,1.48208428889,3.61106922292,1.00134245484,1.02687186452,-0.17678045,-0.163807325,0.283428537984
FAQTOTAL_slope_MEAN2,2.48903602069,2.03495674561,3.60488112708,4.15003257143,-0.1764345,1.01765354839,-0.170726325,0.577091106667,4.2050291,-0.183872425,0.55863446,0.277222495349,0.55049582,0.564775493333
NPITOTAL_AV45_6MTHS_PVALUE,0.24965,0.28423,0.59432,0.5059,0.28006,0.55954,0.28777,0.39198,0.27047,0.24461,0.16392,0.2459,0.27929,0.0319
NPITOTAL_AV45_6MTHS_MEAN1,2.834625,2.795375,4.99220670391,4.97923463687,3.05025,4.022875,3.965375,3.891125,4.32648717949,2.82745454545,2.76572727273,0.0,0.0,2.64271875
NPITOTAL_AV45_6MTHS_MEAN2,6.51756338028,5.60495348837,4.35292307692,7.12666666667,0.0,2.83090909091,0.0,6.8828,7.02633333333,0.0,6.85,2.633625,6.6381,6.8911
NPITOTAL_slope_PVALUE,0.99695,0.84186,0.96428,0.86047,0.59194,0.29484,0.58459,0.96815,0.8787,0.92072,0.20969,0.64587,0.60819,0.2193
NPITOTAL_slope_MEAN1,1.41764274444,1.46414146667,3.136351475,3.1111660875,0.875674997368,1.98023706667,1.96490746,2.09633527333,2.91643999778,-0.0374401129032,0.00163726774194,0.127694,0.1353817,0.795468096
NPITOTAL_slope_MEAN2,1.42614300976,1.9915716717,2.95777667333,3.82828788,0.1317333,-0.00966550967742,0.1322545,2.13794443077,3.78117248,0.1306909,2.36948942308,0.7775455488,2.23795191538,2.37459740769
CORTICAL_SUMMARY_post_PVALUE,0.0082,0.00761,0.19905,0.80399,,4e-05,,0.0001,0.88939,,0.41986,,,0.85694
CORTICAL_SUMMARY_post_MEAN1,1.46851587344,1.47109611592,1.54864899342,1.54903225483,,0.962903653839,,0.963325869581,1.62621761048,,0.812747876549,,,0.774252482158
