,1_RANK,1_UPTAKE,2_RANK,2_UPTAKE,4_RANK,4_UPTAKE,7_RANK,7_UPTAKE,8_RANK,8_UPTAKE,9_RANK,9_UPTAKE,10_RANK,10_UPTAKE,13_RANK,13_UPTAKE,14_RANK,14_UPTAKE,16_RANK,16_UPTAKE,18_RANK,18_UPTAKE,19_RANK,19_UPTAKE,22_RANK,22_UPTAKE,26_RANK,26_UPTAKE
25,CTX_ISTHMUSCINGULATE_change,0.0055604010974365315,CTX_BANKSSTS_change,0.03810614604630589,CTX_CAUDALANTERIORCINGULATE_change,0.10233765155872804,CTX_PARAHIPPOCAMPAL_change,0.0899965179100413,CTX_PARSOPERCULARIS_change,0.06292904399878137,CTX_INFERIORPARIETAL_change,-0.004233400084810061,CTX_SUPERIORPARIETAL_change,0.027518096261282647,CTX_FUSIFORM_change,0.025655047908262285,PALLIDUM_change,0.031592148075965984,CTX_SUPERIORPARIETAL_change,0.012942277432216437,PALLIDUM_change,0.0065644292449238105,CTX_CUNEUS_change,0.03574251892910698,ACCUMBENS_AREA_change,-0.03859232654307431,CTX_PRECUNEUS_change,0.02461723892276836
26,CTX_ROSTRALANTERIORCINGULATE_change,0.004643694256768872,CTX_ENTORHINAL_change,0.030799273695557784,CTX_SUPERIORFRONTAL_change,0.09288526017450814,CTX_ENTORHINAL_change,0.08916029649964986,CTX_LATERALORBITOFRONTAL_change,0.06289189344224186,CTX_SUPERIORPARIETAL_change,-0.004728804476209296,CTX_MIDDLETEMPORAL_change,0.027490213059973814,CTX_MEDIALORBITOFRONTAL_change,0.021851898441524038,CTX_FUSIFORM_change,0.030558927394739893,CTX_PRECENTRAL_change,0.012535556075326902,CEREBELLUM_WHITE_MATTER_change,0.0065504972573422575,CTX_CAUDALMIDDLEFRONTAL_change,0.03500516304569372,CTX_BANKSSTS_change,-0.048682237405378054,CTX_MIDDLETEMPORAL_change,0.0231465900633325
27,CTX_PARAHIPPOCAMPAL_change,0.003696612442442109,CTX_LATERALORBITOFRONTAL_change,0.02881504484719756,CTX_MEDIALORBITOFRONTAL_change,0.08355007655816034,CTX_FUSIFORM_change,0.086088793590359,CTX_PARACENTRAL_change,0.06186080012187274,CTX_PRECUNEUS_change,-0.006289444131134702,CTX_INFERIORPARIETAL_change,0.02746501867943389,CTX_PARACENTRAL_change,0.0210669725796344,CTX_TEMPORALPOLE_change,0.02924076870071119,AMYGDALA_change,0.012436236640829594,CTX_PARSTRIANGULARIS_change,0.006494572090317035,CTX_FRONTALPOLE_change,0.03258224679414137,CTX_INFERIORTEMPORAL_change,-0.05000916505185517,HIPPOCAMPUS_change,0.020391821796493213
28,CTX_CAUDALANTERIORCINGULATE_change,0.0035915236952271954,CAUDATE_change,0.026437308746680807,CTX_INSULA_change,0.06863959298318996,CTX_POSTERIORCINGULATE_change,0.0804841952408145,CTX_PARSTRIANGULARIS_change,0.0601814285278386,PUTAMEN_change,-0.0064754602540904255,CTX_INFERIORTEMPORAL_change,0.025784092931784876,CTX_CUNEUS_change,0.02013895943901316,VENTRALDC_change,0.02768006922229354,CTX_PARSTRIANGULARIS_change,0.012313828507314988,CTX_TRANSVERSETEMPORAL_change,0.006175079747858559,CTX_INFERIORPARIETAL_change,0.032369397489730806,CTX_CAUDALANTERIORCINGULATE_change,-0.05379468797720956,CTX_SUPRAMARGINAL_change,0.01873066754718414
29,CTX_SUPERIORTEMPORAL_change,0.0032648530223041393,CTX_ROSTRALANTERIORCINGULATE_change,0.024695471120250348,CEREBRAL_WHITE_MATTER_change,0.06371092413276566,CTX_ISTHMUSCINGULATE_change,0.07783770220511986,CTX_INFERIORTEMPORAL_change,0.05806423874111917,CTX_CAUDALANTERIORCINGULATE_change,-0.010600745278444235,AMYGDALA_change,0.024233843649835975,CTX_PRECENTRAL_change,0.017895923544591654,CEREBRAL_WHITE_MATTER_change,0.02717393039212188,PUTAMEN_change,0.010975666181661844,CTX_LINGUAL_change,0.005740910251758105,ACCUMBENS_AREA_change,0.030850395875084036,CTX_INFERIORPARIETAL_change,-0.058431822408494066,CTX_INSULA_change,0.01748803207187632
30,CTX_INSULA_change,0.002744710496015847,CTX_TRANSVERSETEMPORAL_change,0.01358588262175133,CTX_FUSIFORM_change,0.04891815119438538,CTX_TRANSVERSETEMPORAL_change,0.07716252502425143,CTX_PRECENTRAL_change,0.054242405486963095,CTX_LINGUAL_change,-0.011064667964989923,CAUDATE_change,0.023146718856665242,CTX_LINGUAL_change,0.01286263259110961,CTX_PERICALCARINE_change,0.026166516901651532,CTX_FUSIFORM_change,0.010734556817719228,CTX_LATERALORBITOFRONTAL_change,0.005383757864387681,CTX_SUPERIORPARIETAL_change,0.029875680501923522,CTX_ENTORHINAL_change,-0.06220458408699618,CTX_BANKSSTS_change,0.016493651159401424
31,CTX_MEDIALORBITOFRONTAL_change,0.002743254870382089,CTX_MEDIALORBITOFRONTAL_change,0.010296411568978795,ACCUMBENS_AREA_change,0.04570363915948037,CTX_ROSTRALANTERIORCINGULATE_change,0.071222403917698,CTX_POSTERIORCINGULATE_change,0.05415175568993356,CEREBRAL_WHITE_MATTER_change,-0.011160619834869026,CTX_PARACENTRAL_change,0.021567226908002834,PUTAMEN_change,0.007166476954228806,CAUDATE_change,0.024933171856436284,ACCUMBENS_AREA_change,0.007826621004977535,CTX_SUPERIORFRONTAL_change,0.005035083535909044,CTX_ENTORHINAL_change,0.028710856922907448,CTX_MEDIALORBITOFRONTAL_change,-0.06338250633793806,CTX_PARSOPERCULARIS_change,0.015161673919746854
32,CTX_LINGUAL_change,0.0020838344303892903,CEREBELLUM_CORTEX_change,0.009541393749838359,CTX_PARAHIPPOCAMPAL_change,0.04122041840052162,CTX_CUNEUS_change,0.07072348168443376,AMYGDALA_change,0.0462041893348714,CAUDATE_change,-0.011456011563764893,CTX_PARSORBITALIS_change,0.021237166130645666,CAUDATE_change,0.0061158390516367345,CEREBELLUM_WHITE_MATTER_change,0.024421985121692556,CTX_POSTCENTRAL_change,0.006834497577627331,CTX_PARAHIPPOCAMPAL_change,0.003837453479380801,CTX_TRANSVERSETEMPORAL_change,0.02847606003134756,THALAMUS_PROPER_change,-0.07661330027709311,CEREBELLUM_CORTEX_change,0.013898474931300434
33,BRAIN_STEM_change,0.0015765138578853358,CTX_PARAHIPPOCAMPAL_change,0.0077636564239936074,PALLIDUM_change,0.04058068746441807,AMYGDALA_change,0.06374845946727518,CAUDATE_change,0.0447326463841903,CTX_SUPRAMARGINAL_change,-0.011665366122125537,CTX_PARAHIPPOCAMPAL_change,0.01915575018916125,CEREBELLUM_CORTEX_change,0.00476782572106631,PUTAMEN_change,0.016064833435627257,HIPPOCAMPUS_change,0.0062579061669290476,HIPPOCAMPUS_change,0.0037453144839493763,CAUDATE_change,0.028387742875285952,HIPPOCAMPUS_change,-0.08314313813058133,PUTAMEN_change,0.001167225172839687
34,CEREBELLUM_CORTEX_change,0.0004932507925644184,HIPPOCAMPUS_change,0.006013107278475084,CAUDATE_change,0.033988175328896114,PUTAMEN_change,0.06278070191528033,CTX_PARAHIPPOCAMPAL_change,0.044673335195072494,PALLIDUM_change,-0.014586428133645956,CTX_PARSTRIANGULARIS_change,0.01464804829230636,THALAMUS_PROPER_change,0.002091405882912035,CTX_PRECENTRAL_change,0.01522342415589898,CTX_LATERALOCCIPITAL_change,0.005809260618475832,CTX_PRECENTRAL_change,0.0030840076514848176,PUTAMEN_change,0.02830808824941474,CTX_PRECUNEUS_change,-0.08992869663846978,CTX_PARSORBITALIS_change,0.00060383395730889
35,CEREBELLUM_WHITE_MATTER_change,-0.0004806162712931414,CTX_INSULA_change,-0.0025722748671082782,HIPPOCAMPUS_change,0.03240093658928199,ACCUMBENS_AREA_change,0.06026802969726438,CTX_ENTORHINAL_change,0.043362732372768845,CTX_MEDIALORBITOFRONTAL_change,-0.01467096026125578,CTX_SUPRAMARGINAL_change,0.01263911047027318,CTX_ROSTRALANTERIORCINGULATE_change,0.0013111246475382976,BRAIN_STEM_change,0.010756745920894284,CEREBELLUM_WHITE_MATTER_change,0.002666004445599011,CTX_POSTCENTRAL_change,0.0030208385929452416,VENTRALDC_change,0.02773532093027772,CTX_TEMPORALPOLE_change,-0.0914719737760104,THALAMUS_PROPER_change,0.00045850598993415836
