,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
5_RANK,CTX_LINGUAL_change,CTX_PARSORBITALIS_change,CTX_SUPERIORFRONTAL_change,PUTAMEN_change,CTX_PARACENTRAL_change,CTX_FUSIFORM_change,CTX_LATERALORBITOFRONTAL_change,CTX_INFERIORTEMPORAL_change,CTX_CAUDALMIDDLEFRONTAL_change,CTX_CAUDALANTERIORCINGULATE_change,CTX_PERICALCARINE_change,CTX_MIDDLETEMPORAL_change,CTX_MEDIALORBITOFRONTAL_change,AMYGDALA_change,CTX_ROSTRALMIDDLEFRONTAL_change,CTX_ENTORHINAL_change,CTX_CUNEUS_change,CTX_LATERALOCCIPITAL_change,CTX_PRECENTRAL_change,CTX_POSTCENTRAL_change,CTX_INSULA_change,CTX_TEMPORALPOLE_change,CTX_POSTERIORCINGULATE_change,CTX_PARSOPERCULARIS_change,CTX_ISTHMUSCINGULATE_change,HIPPOCAMPUS_change,CEREBELLUM_CORTEX_change,CTX_SUPERIORTEMPORAL_change,CTX_BANKSSTS_change,CTX_SUPRAMARGINAL_change,CTX_PARSTRIANGULARIS_change,ACCUMBENS_AREA_change,CTX_PARAHIPPOCAMPAL_change,CAUDATE_change,CTX_SUPERIORPARIETAL_change,CTX_FRONTALPOLE_change,CTX_TRANSVERSETEMPORAL_change,THALAMUS_PROPER_change,CTX_PRECUNEUS_change,PALLIDUM_change,CTX_INFERIORPARIETAL_change,CTX_ROSTRALANTERIORCINGULATE_change
5_UPTAKE,0.15954176140115953,0.14142736803520287,0.13383108548585115,0.12382637182716254,0.12098299896013945,0.10544415971137679,0.1022059412549749,0.10017614971554839,0.08105795166330106,0.08088820824721128,0.08065888722929648,0.07777274384454672,0.07394831209345024,0.06927436804192535,0.0673737055515174,0.06410849263444601,0.04905483264222957,0.04817936722169528,0.04365675363781994,0.04121318538322975,0.039582412205786496,0.03760022453485292,0.03553042503572595,0.0325112398914719,0.03162116540128244,0.024012873038886624,0.02376972260823296,0.022614670575332816,0.005959047720323895,-0.0036332588288399146,-0.005330480347248109,-0.0068619591770761245,-0.00799119976899976,-0.023297321064496793,-0.024252199022790986,-0.027482558300660508,-0.0315235062566199,-0.032869840038626405,-0.03612169063634216,-0.04507274107617841,-0.04852210380645351,-0.059266072201211696
8_RANK,CTX_PARSORBITALIS_change,CTX_PARAHIPPOCAMPAL_change,CTX_TRANSVERSETEMPORAL_change,CTX_BANKSSTS_change,CTX_PARSTRIANGULARIS_change,CTX_LATERALORBITOFRONTAL_change,CTX_MIDDLETEMPORAL_change,CTX_LATERALOCCIPITAL_change,CTX_INFERIORTEMPORAL_change,CTX_ENTORHINAL_change,CTX_SUPERIORTEMPORAL_change,CTX_CUNEUS_change,AMYGDALA_change,CTX_FUSIFORM_change,CTX_INFERIORPARIETAL_change,CTX_PARSOPERCULARIS_change,CTX_FRONTALPOLE_change,CTX_INSULA_change,HIPPOCAMPUS_change,CTX_MEDIALORBITOFRONTAL_change,CTX_ROSTRALMIDDLEFRONTAL_change,CTX_SUPRAMARGINAL_change,CTX_SUPERIORPARIETAL_change,CTX_PRECUNEUS_change,CTX_TEMPORALPOLE_change,THALAMUS_PROPER_change,CTX_ROSTRALANTERIORCINGULATE_change,CAUDATE_change,CEREBELLUM_CORTEX_change,ACCUMBENS_AREA_change,CTX_ISTHMUSCINGULATE_change,PUTAMEN_change,CTX_LINGUAL_change,CTX_CAUDALMIDDLEFRONTAL_change,CTX_POSTCENTRAL_change,CTX_POSTERIORCINGULATE_change,CTX_PRECENTRAL_change,CTX_SUPERIORFRONTAL_change,CTX_CAUDALANTERIORCINGULATE_change,CTX_PERICALCARINE_change,PALLIDUM_change,CTX_PARACENTRAL_change
8_UPTAKE,0.027492479856386837,0.024967803218094994,0.024508745282205084,0.02439878422845474,0.02231809339476166,0.022066245883417063,0.020467816691128023,0.01845157531972835,0.017455143518437154,0.01687929854806799,0.01683739365721807,0.01650386985130486,0.014049285089776695,0.014022741639355855,0.013092720690914302,0.011878712784217945,0.011237954808502445,0.010088683145763569,0.010072465856556195,0.007310414506626179,0.006970676759819404,0.006057339904758044,0.006002606335500613,0.004093802113939333,0.003282397471367189,0.0031717723064592354,0.0007489960800958641,0.00045950263383621174,0.00037818474575060124,-0.00010567013365422316,-0.0006105636538653832,-0.0016683652791964823,-0.001830023885882354,-0.002890849838255689,-0.003386018523522707,-0.004093360713307609,-0.004183122270795775,-0.004628349143551434,-0.004736290833342389,-0.0064743019070450354,-0.008278084958885356,-0.01908966312108581
11_RANK,CTX_CUNEUS_change,CTX_PARSORBITALIS_change,CTX_ENTORHINAL_change,CTX_ISTHMUSCINGULATE_change,CTX_PERICALCARINE_change,CTX_PRECUNEUS_change,CTX_INFERIORTEMPORAL_change,CTX_MEDIALORBITOFRONTAL_change,CTX_FRONTALPOLE_change,CTX_POSTERIORCINGULATE_change,CTX_ROSTRALMIDDLEFRONTAL_change,CTX_LATERALORBITOFRONTAL_change,CTX_PARSTRIANGULARIS_change,CTX_PARSOPERCULARIS_change,CTX_LINGUAL_change,CTX_SUPRAMARGINAL_change,CTX_BANKSSTS_change,CTX_MIDDLETEMPORAL_change,CTX_LATERALOCCIPITAL_change,CTX_INFERIORPARIETAL_change,CTX_ROSTRALANTERIORCINGULATE_change,CTX_PARACENTRAL_change,CTX_INSULA_change,CTX_POSTCENTRAL_change,CTX_FUSIFORM_change,CTX_SUPERIORPARIETAL_change,CTX_CAUDALMIDDLEFRONTAL_change,CTX_PARAHIPPOCAMPAL_change,CTX_CAUDALANTERIORCINGULATE_change,CTX_SUPERIORFRONTAL_change,CTX_PRECENTRAL_change,CTX_TRANSVERSETEMPORAL_change,CTX_SUPERIORTEMPORAL_change,CTX_TEMPORALPOLE_change,HIPPOCAMPUS_change,AMYGDALA_change,PALLIDUM_change,CAUDATE_change,THALAMUS_PROPER_change,CEREBELLUM_CORTEX_change,PUTAMEN_change,ACCUMBENS_AREA_change
11_UPTAKE,0.020341669696325552,0.0179795909715719,0.01725160135620176,0.017092765567003294,0.016829388292424988,0.016679554410289458,0.015790966604264125,0.014928750330488686,0.01433259675801261,0.014087651992021428,0.013933448615536173,0.013892415656489772,0.013720480315270286,0.013505479426694403,0.013452753022311836,0.013380779608142823,0.013159660815605219,0.012852080642612226,0.012420931590672967,0.012329837689068894,0.012198865715805104,0.011246517477327841,0.011109226116115466,0.011008982275335382,0.010679764545729357,0.010470229622038169,0.009469998655661765,0.00943623979025358,0.009419247743146559,0.008877037272034396,0.007886860622506238,0.007821644197361668,0.006496804247139272,0.006214850628240452,0.006038114942624728,0.005764317134154284,0.005489120210799219,0.005362197558375421,0.0036885997114463258,0.0035452724121469294,0.0033569364802386726,0.003219055198849874
12_RANK,CTX_BANKSSTS_change,CTX_PRECENTRAL_change,CTX_MEDIALORBITOFRONTAL_change,CTX_PARSORBITALIS_change,CAUDATE_change,CTX_LINGUAL_change,THALAMUS_PROPER_change,CEREBELLUM_CORTEX_change,PALLIDUM_change,CTX_ISTHMUSCINGULATE_change,AMYGDALA_change,CTX_PARAHIPPOCAMPAL_change,CTX_INFERIORTEMPORAL_change,CTX_LATERALOCCIPITAL_change,CTX_POSTCENTRAL_change,CTX_CUNEUS_change,CTX_PARSTRIANGULARIS_change,CTX_INSULA_change,CTX_CAUDALMIDDLEFRONTAL_change,CTX_ENTORHINAL_change,CTX_SUPERIORTEMPORAL_change,CTX_INFERIORPARIETAL_change,PUTAMEN_change,CTX_ROSTRALMIDDLEFRONTAL_change,CTX_PERICALCARINE_change,CTX_SUPRAMARGINAL_change,CTX_ROSTRALANTERIORCINGULATE_change,CTX_PARACENTRAL_change,CTX_TRANSVERSETEMPORAL_change,CTX_MIDDLETEMPORAL_change,CTX_TEMPORALPOLE_change,CTX_FUSIFORM_change,CTX_SUPERIORPARIETAL_change,CTX_LATERALORBITOFRONTAL_change,CTX_PARSOPERCULARIS_change,HIPPOCAMPUS_change,ACCUMBENS_AREA_change,CTX_POSTERIORCINGULATE_change,CTX_FRONTALPOLE_change,CTX_PRECUNEUS_change,CTX_SUPERIORFRONTAL_change,CTX_CAUDALANTERIORCINGULATE_change
12_UPTAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16_RANK,CTX_TRANSVERSETEMPORAL_change,CTX_PARSOPERCULARIS_change,CTX_BANKSSTS_change,CTX_ROSTRALANTERIORCINGULATE_change,CTX_CAUDALANTERIORCINGULATE_change,CTX_ISTHMUSCINGULATE_change,CTX_PRECUNEUS_change,CTX_FRONTALPOLE_change,CTX_PARAHIPPOCAMPAL_change,CTX_SUPERIORTEMPORAL_change,CTX_INSULA_change,CTX_PERICALCARINE_change,CTX_LINGUAL_change,CTX_ENTORHINAL_change,PALLIDUM_change,CTX_SUPRAMARGINAL_change,CTX_MEDIALORBITOFRONTAL_change,CTX_ROSTRALMIDDLEFRONTAL_change,CTX_INFERIORPARIETAL_change,CAUDATE_change,CTX_CUNEUS_change,CTX_POSTERIORCINGULATE_change,CTX_FUSIFORM_change,PUTAMEN_change,CTX_MIDDLETEMPORAL_change,AMYGDALA_change,CTX_PARSTRIANGULARIS_change,ACCUMBENS_AREA_change,HIPPOCAMPUS_change,CTX_LATERALOCCIPITAL_change,CTX_SUPERIORPARIETAL_change,CTX_SUPERIORFRONTAL_change,CTX_CAUDALMIDDLEFRONTAL_change,CTX_LATERALORBITOFRONTAL_change,THALAMUS_PROPER_change,CTX_POSTCENTRAL_change,CTX_PRECENTRAL_change,CTX_INFERIORTEMPORAL_change,CEREBELLUM_CORTEX_change,CTX_PARACENTRAL_change,CTX_TEMPORALPOLE_change,CTX_PARSORBITALIS_change
16_UPTAKE,0.024632658064667613,0.018651938191826506,0.01861829548748129,0.01808510576832999,0.016661338666889625,0.01651208096851139,0.015957597259714334,0.015422752416053953,0.015219212872221232,0.01487581290355609,0.013738980952061245,0.013720151857776272,0.013516201115568505,0.013031389753977527,0.011515958555055395,0.011395435015228984,0.01138898989450825,0.011170161187270277,0.011105777929627436,0.011038527927950788,0.0106648960362107,0.010226856479514268,0.008585095751308742,0.007898983444552872,0.007803903743232571,0.007562197643598786,0.007304470922409749,0.007047077283111927,0.006661050486972469,0.006082691367889976,0.006042492150870183,0.005453926155423962,0.00478808518968792,0.0035648967798038887,0.002922121890897295,0.002753318811946285,0.0014195982404167809,0.00040494769828584593,-0.0019629736956196272,-0.002824033875344033,-0.004262392801031893,-0.005880457971751488
