"","Sum Sq","Mean Sq","NumDF","DenDF","F.value","Pr(>F)"
"CORTICAL_SUMMARY_POSITIVE",24.6982131074049,24.6982131074049,1,330.201487466133,5.12453925722649,0.024238342652543
"TIMEpostAV45_ADAS.",65.9576754044156,65.9576754044156,1,356.596716173716,13.6853097612957,0.000250222496815944
"APOE4_BIN",0.152408042677148,0.152408042677148,1,325.412183338453,0.0316225710102862,0.858969201262474
"Age.AV45",66.5321563003487,66.5321563003487,1,329.91046516917,13.8045066396664,0.000238170170291374
"Gender",108.753324796595,108.753324796595,1,325.11073531588,22.564817942516,3.05316669690914e-06
"Edu..Yrs.",12.4138518627748,12.4138518627748,1,323.700781237295,2.57570338904845,0.109490990844773
"CORTICAL_SUMMARY_POSITIVE:TIMEpostAV45_ADAS.",35.5608694224761,35.5608694224761,1,366.58023677939,7.37839092180913,0.00691399495448275
"TIMEpostAV45_ADAS.:APOE4_BIN",12.4593559530726,12.4593559530726,1,365.87539994117,2.58514486143682,0.108733095973568
