"","Sum Sq","Mean Sq","NumDF","DenDF","F.value","Pr(>F)"
"group",1.37698773003819,0.105922133079861,13,328.974220907,1.5410375634476,0.101108653830875
"UW_MEM_postAV45_",0.143740752413126,0.143740752413126,1,393.142039176668,2.09125224753394,0.148941323642551
"APOE4_BIN",0.0106284960319367,0.0106284960319367,1,327.711151299549,0.154631625628415,0.694403621326915
"Age.AV45",1.14998097307726,1.14998097307726,1,328.212436312005,16.7308174904856,5.42466348057991e-05
"Gender",1.91217639010539,1.91217639010539,1,324.646955592936,27.8198291462684,2.43717488745965e-07
"Edu..Yrs.",1.09198437833387,1.09198437833387,1,324.541056870392,15.8870379285292,8.30903028277152e-05
"group:UW_MEM_postAV45_",2.19778615304547,0.16906047331119,13,240.84939883756,2.45962323729212,0.00373093070446051
"UW_MEM_postAV45_:APOE4_BIN",0.0161672437155568,0.0161672437155568,1,239.229812138703,0.235213634192023,0.628128453957469
