"","Sum Sq","Mean Sq","NumDF","DenDF","F.value","Pr(>F)"
"group",70.6253483600107,5.43271910461621,13,323.455295379287,1.12309301182951,0.338182199481585
"TIMEpostAV45_ADAS.",59.8686280391294,59.8686280391294,1,487.719756877128,12.376498118858,0.000475449041350773
"APOE4_BIN",0.285450684593728,0.285450684593728,1,316.724152137439,0.0590105365132464,0.808223960468694
"Age.AV45",40.3546284691639,40.3546284691639,1,320.143771438303,8.3424157141097,0.00413684999171293
"Gender",100.788452572411,100.788452572411,1,313.485602224886,20.8357554619386,7.19535236193281e-06
"Edu..Yrs.",17.9639345066449,17.9639345066449,1,313.378560631735,3.71364116584509,0.0548733725102019
"group:TIMEpostAV45_ADAS.",130.561197933569,10.043169071813,13,379.07662982579,2.07620029380707,0.0147930962339378
"TIMEpostAV45_ADAS.:APOE4_BIN",2.05678671632433,2.05678671632433,1,360.475187489111,0.425194592881646,0.51477191052973
