"","Sum Sq","Mean Sq","NumDF","DenDF","F.value","Pr(>F)"
"group",405.439101818774,31.1876232168288,13,476.3670005314,3.98234317840272,3.34714033756178e-06
"TIMEpostAV45_ADAS.",253.648760438572,253.648760438572,1,333.539304101613,32.3883741899831,2.76642755370204e-08
"APOE4_BIN",12.1117739681916,12.1117739681916,1,477.642162429664,1.54655069753943,0.21425538718961
"Age.AV45",85.7859778288578,85.7859778288578,1,447.173702279981,10.9539993232,0.00100957849262584
"Gender",2.42793293460231,2.42793293460231,1,438.854334987529,0.310022411535212,0.577950259303153
"Edu..Yrs.",23.3013195690889,23.3013195690889,1,451.584792467149,2.97534218586019,0.0852264529147201
"group:TIMEpostAV45_ADAS.",869.108927341754,66.8545328724426,13,331.568204057132,8.53664580589813,5.55111512312578e-15
"TIMEpostAV45_ADAS.:APOE4_BIN",20.8442167926151,20.8442167926151,1,338.615635076727,2.66159508135993,0.103727248743826
