"","Sum Sq","Mean Sq","NumDF","DenDF","F.value","Pr(>F)"
"group",2.00760463974807,0.154431126134467,13,326.389220037617,1.26124734651696,0.235108613352565
"UW_EF_postAV45_",0.0336026551495422,0.0336026551495422,1,385.872136654579,0.274434699170569,0.600673080957638
"APOE4_BIN",0.00746236363074839,0.00746236363074839,1,325.892683076127,0.0609455267445951,0.805163129486499
"Age.AV45",6.13777967967665,6.13777967967665,1,327.106340650718,50.1275780878359,8.84714523863295e-12
"Gender",0.110671050336748,0.110671050336748,1,323.222212880125,0.903856444405712,0.342460100501972
"Edu..Yrs.",1.2674043684717,1.2674043684717,1,323.031254230101,10.3509599179318,0.00142522716701587
"group:UW_EF_postAV45_",2.56696768600982,0.197459052769986,13,244.749473743953,1.61265874688402,0.0820659423149765
"UW_EF_postAV45_:APOE4_BIN",0.122625250860023,0.122625250860023,1,242.351167860057,1.00148704561356,0.317949093774007
