"","Estimate","Std. Error","df","t value","Pr(>|t|)"
"(Intercept)",3.61353781881476,3.34939634978328,457.917453748165,1.0788624102515,0.281217017575029
"group1",-0.471505123596264,2.99260978090451,459.721664936639,-0.157556500217597,0.874875459817289
"group2",-1.02947913270304,1.2934663224846,468.720170958648,-0.795907179651599,0.426488880513556
"group3",3.43276805695509,1.50287824899843,474.715510215124,2.28412917629409,0.0228046083549702
"group4",-1.71477917751542,1.84071864827586,472.417544227325,-0.931581357705917,0.352028745758554
"group5",0.56538860245404,1.54099931341198,475.821477408315,0.366897374666698,0.713858675934434
"group6",3.17246504165621,1.16582936275444,471.373090169528,2.72120873174852,0.00674505011043691
"group9",0.292535076100307,1.32091813028688,468.63075854693,0.221463442277663,0.82482806494403
"group19",-0.592257412868933,1.21645484664273,468.75440203785,-0.486871678388634,0.626576842604523
"group22",2.22150694203645,2.09804282377594,483.232881348197,1.05884728226772,0.290198318206681
"group25",-2.18289793954302,2.53674782522825,476.299422178254,-0.860510421191198,0.389940682022839
"group29",-1.79776255474706,1.4332519671055,470.828304863592,-1.25432414956157,0.210346555546986
"group34",-2.30946414601336,1.52700028806048,474.647608999679,-1.51241893277356,0.13109283012386
"group56",-3.38582169827414,2.78002753534845,488.346348717289,-1.21790941104825,0.223846514681346
"TIMEpostAV45_ADAS.",0.915478792079436,0.462561659063895,322.796308363257,1.9791497503968,0.0486485770498013
"APOE4_BIN1",0.714830434388575,0.574805537755177,477.642329877459,1.24360394504939,0.214255375940983
"Age.AV45",0.110124377867719,0.0332733946220966,447.173480573702,3.30968267946387,0.00100957846952898
"Gender",-0.279199786529865,0.501439558843753,438.854197179513,-0.556796490435775,0.577950308299733
"Edu..Yrs.",-0.155278875673941,0.0900210266945197,451.584655576102,-1.72491784836969,0.0852264846194444
"group1:TIMEpostAV45_ADAS.",-1.49829225234411,1.19229856911296,303.218855059937,-1.25664182710443,0.209850572112337
"group2:TIMEpostAV45_ADAS.",-1.03017803638166,0.532222550738129,318.582503621813,-1.93561515751809,0.0537994407425619
"group3:TIMEpostAV45_ADAS.",2.86878292341499,0.645536637359468,340.267215997353,4.44402804951488,1.19612556956916e-05
"group4:TIMEpostAV45_ADAS.",-0.755559226623208,0.787163077251398,311.837380071524,-0.959850948880194,0.337873862034268
"group5:TIMEpostAV45_ADAS.",1.94330291593362,0.655236579182713,352.216089360222,2.96580346347197,0.00322489161354689
"group6:TIMEpostAV45_ADAS.",1.29845645545212,0.492182014447935,336.661412587382,2.63816315374416,0.00872273812133417
"group9:TIMEpostAV45_ADAS.",0.192130511462334,0.548860409561314,325.218079181309,0.350053507440804,0.726525135180816
"group19:TIMEpostAV45_ADAS.",-0.861565871320569,0.502606065729411,320.972437442102,-1.71419712189548,0.0874578875381653
"group22:TIMEpostAV45_ADAS.",-0.184900184526917,0.918374159755154,323.496644255014,-0.201334262906758,0.840563747718272
"group25:TIMEpostAV45_ADAS.",-1.33761732097289,1.16229670988234,382.732231682471,-1.15083980673773,0.250516627297381
"group29:TIMEpostAV45_ADAS.",-0.786544669039716,0.585914027426651,315.175559704137,-1.34242334578375,0.180424880346869
"group34:TIMEpostAV45_ADAS.",-0.867808787113828,0.642961757182762,320.820151021613,-1.34970513785496,0.178062166325317
"group56:TIMEpostAV45_ADAS.",-0.565036250584353,1.19473555051874,325.443088359559,-0.472938342162014,0.636574200613996
"TIMEpostAV45_ADAS.:APOE4_BIN1",0.389212670473869,0.23857005905025,338.615695686642,1.63143972057235,0.103727217509405
