"","Estimate","Std. Error","df","t value","Pr(>|t|)"
"(Intercept)",3.05176755794247,0.538666765576711,332.171441896414,5.6654090301546,3.181440400013e-08
"group1",0.463740081904008,0.406855250089377,317.622591734386,1.13981589718244,0.25522182044416
"group2",0.00222706826381777,0.181778125703334,327.363172798766,0.0122515745786288,0.990232365251437
"group3",-0.00393560338552351,0.247957992824079,327.328618290036,-0.015872056958921,0.987346132310088
"group4",0.0767900686525792,0.240634435097319,318.67456052257,0.319115045282373,0.74984834825996
"group5",-0.233471888739721,0.288009069029691,332.999876280125,-0.810640753523122,0.418150967574552
"group6",-0.26137257957312,0.210877631525526,325.935100939362,-1.23945141873183,0.216070073804493
"group9",0.00723139218239605,0.25294673947635,329.191998644609,0.0285885961501874,0.977210030808785
"group19",0.127755746516245,0.173091287925714,325.039627500442,0.738083054596454,0.460996521542267
"group22",-0.0247639449619965,0.248508180722539,328.493920160124,-0.0996504215273526,0.920682647906426
"group25",-0.0388551757661799,0.297709157085224,339.737198167168,-0.130513875174679,0.896237121797363
"group29",0.230254341217038,0.191937556947978,323.471651468086,1.19963150973859,0.231160418863624
"group34",-0.25923411866358,0.239233838188139,326.725467200019,-1.08360138610372,0.279340570159917
"group56",-0.470180058205619,0.666625110136471,321.192089646539,-0.705314052915535,0.481125996319099
"UW_EF_postAV45_",-0.0449621626441982,0.0661719827362695,329.818051828843,-0.67947431503445,0.497313954921854
"APOE4_BIN1",-0.0218761879895083,0.0886136721631501,325.890733814495,-0.246871475422339,0.805163132557394
"Age.AV45",-0.0408910737093184,0.00577550740636611,327.104898608885,-7.08008332986395,8.84714523863295e-12
"Gender1",0.0698499265980779,0.0734710437334359,323.220785732975,0.95071368322334,0.342460086821248
"Edu..Yrs.",0.043508800803301,0.013523427920624,323.029833177019,3.21729084213534,0.00142522742737405
"group1:UW_EF_postAV45_",-0.0177321545919662,0.135098263859062,191.74217750234,-0.131253756232314,0.89571218650804
"group2:UW_EF_postAV45_",0.0804184941507115,0.0727488114841741,324.323775330517,1.10542691365076,0.26979399460614
"group3:UW_EF_postAV45_",-0.0612552700686813,0.0959578741210711,222.616240645472,-0.638355847602405,0.523898209626973
"group4:UW_EF_postAV45_",-0.0462528603415081,0.0920048328907921,252.751484189611,-0.502722073267708,0.615597436879262
"group5:UW_EF_postAV45_",0.032357512981895,0.132353939224968,493.907636121329,0.244477143418417,0.806962830865754
"group6:UW_EF_postAV45_",-0.11157761526935,0.0830988237441891,281.400232546457,-1.34270992346209,0.180447996045413
"group9:UW_EF_postAV45_",-0.098124133219317,0.0902423798051622,192.986468139078,-1.08733982227831,0.278242808276686
"group19:UW_EF_postAV45_",0.0210249461140878,0.0692139752681102,312.541971771809,0.303767353813224,0.761507265143844
"group22:UW_EF_postAV45_",0.0295575035265076,0.0946123577481099,276.955632875875,0.312406373015243,0.754966794050848
"group25:UW_EF_postAV45_",0.159910077418453,0.134784609306645,526.541171841205,1.18641199645166,0.235994681299721
"group29:UW_EF_postAV45_",0.0259148502624222,0.0749219609719028,287.661724362889,0.345891243718791,0.72967727928104
"group34:UW_EF_postAV45_",-0.121556645003023,0.0988251642145269,385.930991653232,-1.23001713145805,0.219439946021774
"group56:UW_EF_postAV45_",0.298928809293581,0.277498035278891,522.372734827586,1.07722856125144,0.281875385962825
"UW_EF_postAV45_:APOE4_BIN1",0.0332795325461367,0.0332548171974517,242.351164485237,1.00074321108242,0.317949110927702
