"","Estimate","Std. Error","df","t value","Pr(>|t|)"
"(Intercept)",3.58368151919336,2.37228007331731,324.247532845556,1.51064857792363,0.131851902394971
"group1",-0.190608100499468,1.76980689162946,312.618592632502,-0.107699942519703,0.914302801858425
"group2",-0.851783120729072,0.796557080142693,330.412651637671,-1.06933092676357,0.285701145186886
"group3",0.00185560116547333,1.08889438053996,332.208026438046,0.00170411492485909,0.99864133650429
"group4",-0.717853247527562,1.04415072561025,310.694486131165,-0.68749963958318,0.492280815621505
"group5",1.14447997983715,1.24744929979611,318.632570540713,0.917456108255625,0.3595975898411
"group6",-0.945085898886914,0.921224384844105,324.947992801941,-1.02590195660838,0.305700876583635
"group9",1.26869848515184,1.11087141479102,334.473723276647,1.14207501269669,0.254239758783432
"group19",-0.864280436959356,0.757771376396149,327.205713759211,-1.14055566610308,0.254889003529811
"group22",-0.339077185807062,1.09196002092467,336.139444268257,-0.310521611880931,0.756356777342479
"group25",-1.02257123738144,1.31522653253702,353.838130035539,-0.777486776676363,0.437391137373903
"group29",-1.3546087517496,0.838947981730324,323.554118815328,-1.61465166047092,0.107360876125489
"group34",-1.75707057953318,1.04809536606999,330.060760783066,-1.67644151134987,0.094598600107332
"group56",-1.67706183319016,2.90796330058248,320.698651892026,-0.576713548226086,0.564537548434182
"TIMEpostAV45_ADAS.",-0.0605411993501078,0.464814409425415,488.40121738435,-0.130248112198041,0.896423757786856
"APOE4_BIN1",-0.093549953864141,0.38510468501443,316.724262591566,-0.242920840759535,0.808223963023299
"Age.AV45",0.0735010110135212,0.0254476316580827,320.14383324728,2.88832422604544,0.00413684745406995
"Gender1",-1.47370738185858,0.322854327621251,313.485674045462,-4.56462018866732,7.19534472715111e-06
"Edu..Yrs.",-0.114515783268912,0.0594244765284576,313.3786311202,-1.92708106084994,0.0548733642146368
"group1:TIMEpostAV45_ADAS.",0.757861051154619,0.979308271947488,339.917138203989,0.773873838160796,0.439543282565666
"group2:TIMEpostAV45_ADAS.",-0.0239881440403134,0.508144899200344,476.064664088382,-0.047207290829964,0.962367813402146
"group3:TIMEpostAV45_ADAS.",0.428111274214682,0.676273129796166,404.222344998839,0.633044927193422,0.527062271526093
"group4:TIMEpostAV45_ADAS.",0.263239966958406,0.631701947967404,394.451958545186,0.416715458620034,0.677113217730551
"group5:TIMEpostAV45_ADAS.",0.860112150268461,0.798591255993132,384.344962363063,1.07703677421164,0.282139386329938
"group6:TIMEpostAV45_ADAS.",1.68405848524451,0.578904391261674,420.362843081283,2.909044240577,0.00381772312205042
"group9:TIMEpostAV45_ADAS.",0.465229726037373,0.653112437565715,352.327475076439,0.712327157283025,0.476733649024749
"group19:TIMEpostAV45_ADAS.",-0.0143459682463547,0.485482553874896,469.651504729112,-0.0295499150934505,0.976438562425897
"group22:TIMEpostAV45_ADAS.",0.0992655083127687,0.671107328519672,443.823521545436,0.147913014944612,0.882478590556119
"group25:TIMEpostAV45_ADAS.",0.445790529704354,0.874252431945484,608.959710336706,0.509910540039713,0.610298888671717
"group29:TIMEpostAV45_ADAS.",-0.0655262700633029,0.527366960815407,446.146353101612,-0.124251754341962,0.901171906345949
"group34:TIMEpostAV45_ADAS.",0.459333364682874,0.676650449074178,524.682293735157,0.678834049857431,0.497542328671929
"group56:TIMEpostAV45_ADAS.",3.75177126294713,1.9072649805798,614.241712497639,1.96709492448533,0.049621928434598
"TIMEpostAV45_ADAS.:APOE4_BIN1",0.146403614747535,0.224521506246491,360.475134039921,0.652069448468809,0.514771924057155
