0,2,4,5,7,8,10,11,12,13,14,15,16,17,18,24,26,28,30,31,41,43,44,46,47,49,50,51,52,53,54,58,60,62,63,72,77,80,85,251,252,253,254,255,1000,1001,1002,1003,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,2000,2001,2002,2003,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,ERODED_SUBCORTICALWM
1155,234089,21088,904,13425,48984,7004,3967,5195,1350,1404,1545,20746,4097,1366,1368,503,3627,144,1840,235636,23859,569,12476,49265,6468,3832,4783,1295,4240,1291,519,3535,246,2615,,3979,38,270,835,381,358,386,829,485,2246,1388,5662,2362,1895,10567,9890,11183,1777,9485,6387,4902,4674,10109,1589,3012,3762,1637,2700,1563,8197,3291,10984,8263,2310,14211,18896,12465,11570,8618,763,2728,1250,6322,387,1947,1957,4804,2227,1559,9049,15629,10576,2202,8770,6199,5090,4566,10485,1661,3538,3005,2218,2853,1382,6249,3060,10803,8189,2434,12954,18858,11242,11561,9206,936,2130,728,6125,379131
4222,171589,30931,1466,11062,50083,5356,3302,3636,1170,1565,2605,19024,2550,769,1725,292,3120,90,1518,176167,24207,953,12128,52439,5559,3334,3432,1183,2860,1013,481,3251,70,2506,,6524,73,309,928,281,288,342,692,408,1784,2001,4842,2319,1094,7454,8870,10574,2083,8828,6531,4333,4263,8366,1209,2966,3890,1961,2868,1056,8690,2344,11778,7182,2329,12262,19291,10104,9343,8555,652,1990,1063,6338,581,2230,1703,5613,2395,1326,7612,9882,9933,2074,9383,6731,4685,4693,10630,1491,3353,3922,1989,3096,1588,8935,2226,11290,7920,2251,12168,18832,9737,10021,8300,1213,2229,937,6626,254177
602,238614,11052,699,11679,47214,6501,3510,5410,1491,2322,2066,23095,3920,1435,1194,412,3891,63,2114,234674,9880,770,12699,48401,6339,3620,4703,1484,3975,1524,462,3749,49,2489,,6802,73,241,879,370,343,328,702,629,2365,1019,5000,1673,1538,9591,10410,9882,1974,7737,6285,4606,4390,9705,1996,2901,3181,1543,2573,1336,7246,2775,10546,8170,2565,11459,17600,9594,8344,9210,661,2500,731,5849,543,1873,1851,4268,1787,1428,8576,11863,7907,2304,7847,5784,4775,3709,10790,1879,3454,2539,1978,2537,1580,6532,2461,9692,7705,2025,12785,16472,10267,9662,7722,860,2080,607,5898,402973
1045,200504,17815,538,11490,42559,5986,3497,3800,1371,1665,1196,18697,2731,965,1818,348,2865,101,1401,208804,17630,963,11629,43778,5418,3971,3676,1225,2092,920,364,2750,93,2381,6,7498,137,250,803,216,315,254,641,479,1574,1623,5023,1983,1195,7344,9790,7828,1838,8858,6891,4675,3906,6510,1420,2382,3150,1580,2455,918,6365,2317,9642,6280,2253,10724,13964,8878,8809,7659,779,2363,1102,6856,306,1961,1431,4369,2124,767,6331,10454,6954,1825,8869,6308,5821,3682,8192,1201,2468,2759,2087,3118,1446,6051,2267,9043,6940,2251,9758,14717,7647,8868,8016,631,1313,751,6263,319421
4050,236616,19986,932,13044,50520,6582,3714,5132,1622,1915,2993,22301,3942,1406,1523,645,3596,129,1942,231041,19939,1592,13987,53185,6320,3970,4805,1726,3531,1369,535,4006,107,2597,14,5296,50,248,1143,378,414,396,750,463,1748,1381,5430,2395,1906,9957,9832,9479,2268,9059,7064,5448,4248,9302,2465,3025,4348,1826,2981,1756,8297,2774,12464,8163,2038,12460,20628,10860,10449,7340,705,2248,936,6262,456,2058,1938,6525,2272,1556,8644,12696,8642,1977,9198,6848,5187,3962,8351,1625,3735,3243,2419,3301,1896,8637,2548,12669,9109,2273,14055,17599,9756,9164,7425,987,1721,847,5795,381770
4281,217832,10796,566,13635,45131,6950,3182,3820,1004,1641,1878,19517,3790,1268,1558,370,3377,27,1545,220155,13416,277,13746,47109,6268,3521,3637,1337,4103,1187,481,3377,29,2021,11,8812,30,250,1055,413,425,355,788,746,2189,1663,5673,2023,2421,7442,8932,8994,2075,9675,6148,5791,4385,7742,1772,3120,4919,1743,2884,1825,8899,2649,12902,8911,2542,11837,20295,11099,10903,10160,594,2096,1329,6382,574,1644,2134,6264,2734,1699,7836,12166,8565,1929,10251,5805,5229,4284,10332,1853,4400,4714,1999,3211,2365,8699,2833,13526,9078,1831,11421,18536,9623,9845,7583,834,2088,926,6084,356655
4094,159817,8331,400,10414,42987,6140,2718,3351,1068,887,1813,16382,3394,1315,843,275,2844,27,1057,159666,5569,613,11524,44715,5628,2696,3666,1113,3854,1486,362,2912,63,1173,21,835,17,177,687,306,310,291,682,658,1935,1268,4728,2299,1618,7939,7869,7485,1696,8062,5488,5007,3263,8427,1712,2961,3410,1547,2600,1363,6301,2457,8678,6952,2007,11476,16003,10080,8108,7464,577,2477,969,5296,633,1827,1605,4547,1699,1199,6694,8366,6550,1325,8277,4775,4958,3925,10153,1943,3316,2603,1878,2779,1367,6520,2386,9360,6911,1432,10711,15244,9921,8593,6974,711,1702,732,5217,246325
4150,232448,10083,558,12802,51546,8141,3188,4506,1244,1980,2368,23558,4507,1453,2040,504,3775,74,1589,232707,9848,386,13990,53217,6988,3070,4386,1253,4621,1599,510,3936,113,1596,10,3558,37,295,817,304,315,324,763,349,2109,2003,4074,2693,2077,9166,10329,9341,2943,11515,7526,5860,4490,8866,2091,2895,3318,1892,3090,1905,7928,2985,10352,8811,2674,13135,18029,11138,10464,10840,653,2586,901,6212,534,2424,1860,5509,2637,1978,10039,11709,9862,2371,12004,6794,6013,4200,8985,2213,3537,2813,2181,3345,2152,7647,3296,10313,8958,1748,13655,18666,11578,9600,9123,813,2199,778,6511,375716
4105,209962,26458,855,11737,43679,6232,4413,5338,1600,1795,2010,19256,3629,1142,1264,417,3786,93,1507,210298,23685,506,11439,45341,6380,4296,5014,1704,3841,1179,511,3616,86,2328,,3426,70,229,898,293,311,300,744,408,1846,681,5492,2474,1569,6870,8479,7871,1726,10602,5792,5503,4257,9186,1698,3413,3571,1607,2761,1688,7999,2537,11196,7691,2198,10547,18269,10368,9888,7945,457,2317,730,5675,301,2259,1620,4534,2698,1437,6979,11099,7723,1817,9871,5409,5478,4092,8923,1966,3947,3677,2260,3440,2010,7664,2517,10420,7468,1864,9392,16456,10440,9036,7589,805,1961,976,6542,347586
1418,232258,22019,1044,9850,34033,6581,3237,4937,1222,2218,1221,19580,3209,1229,1186,383,3291,120,1876,238500,16878,639,10408,41053,5428,3504,4551,1279,3510,1265,402,3256,101,2862,,4623,95,283,850,283,248,216,557,292,2372,1919,4049,1826,1228,8906,10856,10279,2021,8853,6758,3817,4207,8425,1453,2598,3947,1980,2206,1211,6047,2969,9570,8149,2473,11123,17237,10242,8486,8564,527,1871,601,5635,304,2263,2287,4124,2048,1623,7395,14361,9793,1533,7341,6036,4856,4646,9712,1250,3296,3226,2627,3991,1280,6111,2891,9530,8290,1811,12256,17980,10388,8966,7349,871,1735,483,5548,390019
1280,190902,11632,322,13513,40724,6575,3981,5325,1442,1226,1497,19255,3640,1444,1463,326,3295,15,1735,197470,11254,470,13207,41723,5858,3969,5023,1383,3638,1501,432,3349,42,2161,,5337,32,111,907,335,350,292,594,633,1946,1318,3958,2018,1803,7299,9812,8373,2141,9117,6085,3555,3514,8067,2099,2994,3662,2090,2870,1355,8261,2459,11291,8626,1937,11080,17787,12108,9637,9374,590,1922,1215,5661,440,1523,2237,3424,2254,1382,8039,10835,7950,2177,9390,6058,4331,4171,8950,1826,2555,2824,2076,3452,1470,8630,2444,11178,8106,2042,11251,16411,11683,9334,10278,840,1940,903,5284,304930
1098,183750,10275,686,12142,40942,5717,2925,3620,1291,1496,1400,17966,2988,1126,927,280,3175,122,2070,184463,10341,995,11310,42143,5315,3036,3474,1281,3294,1032,354,3068,103,2239,,1772,47,237,769,279,291,259,505,421,2152,1650,4307,2013,2057,9387,7744,6581,1745,9297,5813,5108,3362,7155,1762,2387,2783,1541,2333,1144,7618,2775,10907,6439,2258,10726,15897,8513,10171,8695,682,2669,935,5602,482,1771,1804,4639,1922,1396,5991,10821,7657,2120,7864,5596,4336,3512,8103,1732,2729,2638,2340,2973,1484,6906,2405,9301,6477,1567,10865,14627,8950,9057,7536,840,2395,605,5383,281782
